구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기,전기 1분기,전기,전전기,
ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities         종속기업투자주식의 취득,종속기업/관계기업/공동기업투자주식의 취득,02-01,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,         종속기업투자주식의 취득,"1,393,011,750,904",,27683800000,14415150000,
ifrs-full_CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities         파생상품정산순결제액,파생품정산순결재액,02-03,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CashReceiptsFromFutureContractsForwardContractsOptionContractsAndSwapContractsClassifiedAsInvestingActivities,         파생상품정산순결제액,"12,337,305,043",,4523369298,1145721416,
ifrs-full_DisposalsIntangibleAssetsOtherThanGoodwill         무형자산의 처분,무형자산의 처분,02-18,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_DisposalsIntangibleAssetsOtherThanGoodwill,         무형자산의 처분,8842920,,1380000,2150222000,
ifrs-full_DividendsReceivedClassifiedAsInvestingActivities         배당금의 수취,배당금수취,02-29,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,         배당금의 수취,"199,945,871,452",,45585312600,78419432870,
ifrs-full_InterestReceivedClassifiedAsInvestingActivities         이자의 수취,이자수취,02-28,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_InterestReceivedClassifiedAsInvestingActivities,         이자의 수취,29754890401,,24776414972,4711473166,
ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities         정부보조금의 수취,정부보조금의 수취,02-25,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ProceedsFromGovernmentGrantsClassifiedAsInvestingActivities,         정부보조금의 수취,"638,105,009",,418551123,339818983,
ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities         유형자산의 처분,유형자산의 처분,02-20,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,         유형자산의 처분,6604251842,,29245574706,5407128904,
ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities         유형자산의 취득,유형자산의 취득,02-17,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,         유형자산의 취득,86126464264,,1.92029E+11,1.45934E+11,
ifrs-full_CashFlowsFromUsedInOperatingActivities      영업활동으로 인한 현금흐름,영업활동현금흐름,01,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_CashFlowsFromUsedInOperatingActivities,      영업활동으로 인한 현금흐름,"445,378,177,511",,4.63403E+11,1.94678E+11,
dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities         영업자산부채의 변동,영업활동으로인한자산ㆍ부채의변동,01-03,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,         영업자산부채의 변동,"-134,502,900,278",,-42641405544,-1.50553E+11,
dart_AdjustmentsForDecreaseincreaseInAdvancePayments            선급금,선급금의 감소(증가),01-03-03,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForDecreaseincreaseInAdvancePayments,            선급금,"824,701,772",,-1809910497,45967985,
dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets            사외적립자산의 감소(증가),사외적립자산의 감소(증가),01-03-13,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForDecreaseincreaseInFairValueOfPlanAssets,            사외적립자산의 감소(증가),"-16,448,074,640",,-12965815686,994494783,
dart_AdjustmentsForDecreaseincreaseInLongTermTradeAndOtherNonCurrentReceivables            기타비유동채권,기타비유동채권의 감소(증가),01-03-08,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForDecreaseincreaseInLongTermTradeAndOtherNonCurrentReceivables,            기타비유동채권,,,,44813804,
dart_AdjustmentsForIncreaseDecreaseInOtherNonCurrentLiabilities            기타비유동부채,(비유동)기타부채의 증가(감소),01-03-10,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForIncreaseDecreaseInOtherNonCurrentLiabilities,            기타비유동부채,"157,762",,,-923425000,
dart_AdjustmentsForIncreaseDecreaseInProvisionsForConstructionWarranties            하자보수충당부채의 지급,하자보수충당부채의 증가(감소),01-03-19,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForIncreaseDecreaseInProvisionsForConstructionWarranties,            하자보수충당부채의 지급,"-4,137,804,788",,-2855568919,-1334784081,
dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations            퇴직금의 지급,퇴직금의 지급,01-03-12,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForIncreasedecreaseInPostemploymentBenefitObligations,            퇴직금의 지급,"-21,766,223,627",,-24768313915,-30685779134,
entity00105271_AdjustmentsForAssetsLiabilitiesOfOperatingActivitiesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities            관계회사퇴직금의 이관,관계회사퇴직급의 전입,01-03-15,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_AdjustmentsForAssetsLiabilitiesOfOperatingActivitiesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities,            관계회사퇴직금의 이관,"713,988,937",,758250745,-131823771,
entity00105271_AdjustmentsForDecreaseIncreaseInNationalPensionFundOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities            국민연금전환금의 감소,국민연금전환금의 감소(증가),01-03-11,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_AdjustmentsForDecreaseIncreaseInNationalPensionFundOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities,            국민연금전환금의 감소,"6,131,000",,13499800,23393900,
entity00105271_AdjustmentsForDecreaseIncreaseInOtherCurrentReceivablesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities            기타유동채권,(유동)기타채권의 감소(증가),01-03-02,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_AdjustmentsForDecreaseIncreaseInOtherCurrentReceivablesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities,            기타유동채권,"-5,239,420,159",,11383787677,1715156725,
entity00105271_AdjustmentsForIncreaseDecreaseInOtherLongtermEmployeeBenefitLiabilitiesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities            기타장기종업원급여의 지급,기타장기종업원급여의 지급,01-03-14,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_AdjustmentsForIncreaseDecreaseInOtherLongtermEmployeeBenefitLiabilitiesOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities,            기타장기종업원급여의 지급,"-876,631,997",,-729087327,-494751850,
entity00105271_AdjustmentsForIncreaseDecreaseInProvisionsForCustomerPointsOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities            포인트적립충당부채의 지급,포인트적립충당부채의 지급,01-03-21,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,entity00105271_AdjustmentsForIncreaseDecreaseInProvisionsForCustomerPointsOfAdjustmentsForAssetsLiabilitiesOfOperatingActivities,            포인트적립충당부채의 지급,"-580,265,203",,-554599201,-26766572,
ifrs-full_AdjustmentsForDecreaseIncreaseInInventories            재고자산,재고자산의 감소(증가),01-03-05,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,            재고자산,"-34,883,329,095",,-53285736210,-69298317707,
ifrs-full_AdjustmentsForDecreaseIncreaseInPrepaidExpenses            선급비용,선급비용의 감소(증가),01-03-04,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForDecreaseIncreaseInPrepaidExpenses,            선급비용,"-101,529,610",,-199645289,-84175823,
ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable            매출채권,매출채권의 감소(증가),01-03-01,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,            매출채권,"-15,904,812,897",,-424207136,-99861969075,
ifrs-full_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities            기타유동부채,(유동)기타부채의 감소(증가),01-03-09,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForIncreaseDecreaseInOtherCurrentLiabilities,            기타유동부채,"-19,201,241,730",,33800484061,32448547568,
ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable            매입채무,매입채무의 증가(감소),01-03-07,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,            매입채무,"-16,776,246,003",,8995456353,17016569296,
ifrs-full_AdjustmentsForReconcileProfitLoss         손익조정항목,당기순이익조정을 위한 가감,01-02,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,ifrs-full_AdjustmentsForReconcileProfitLoss,         손익조정항목,57374234250,,181403534,3.94653E+11,
dart_AdjustmentsForBadDebtExpenses            대손상각비(환입),대손상각비,01-02-27,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForBadDebtExpenses,            대손상각비(환입),-742726273,,540140669,307127232,
dart_AdjustmentsForDepreciationRightofuseAssets            사용권자산상각비,사용권자산상각비,01-02-25,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForDepreciationRightofuseAssets,            사용권자산상각비,8107271647,,7047680490,6288110639,
dart_AdjustmentsForGainOnDispositionOfTangibleAssets            유형자산처분이익,유형자산처분이익,01-02-34,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,            유형자산처분이익,"3,656,311,684",,18382079145,2211720244,
dart_AdjustmentsForGainOnForeignExchangeTranslations            외화환산이익,외화환산이익,01-02-08,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForGainOnForeignExchangeTranslations,            외화환산이익,"25,158,638,162",,2797653058,6315492335,
dart_AdjustmentsForGainsOnChangeInFairValueOfDerivatives            파생상품평가이익,파생상품평가이익,01-02-12,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForGainsOnChangeInFairValueOfDerivatives,            파생상품평가이익,"12,063,752,856",,13101778412,10219879779,
dart_AdjustmentsForGainsOnDisposalsOfIntangibleAssets            무형자산처분이익,무형자산처분이익,01-02-36,"현금흐름표, 간접법 - 별도",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2024-12-31,사업보고서,KRW,dart_AdjustmentsForGainsOnDisposalsOfIntangibleAssets,            무형자산처분이익,,,,91756966,
