account_name,year,quarter,value,unit
감가상각비,2020,Q4,3.59278E+11,KRW
감가상각비,2021,Q1,88415511699,KRW
감가상각비,2021,Q2,1.67701E+11,KRW
감가상각비,2021,Q3,2.54987E+11,KRW
감가상각비,2021,Q4,3.4675E+11,KRW
감가상각비,2022,Q1,87146613318,KRW
감가상각비,2022,Q2,1.65594E+11,KRW
감가상각비,2022,Q3,2.71947E+11,KRW
감가상각비,2022,Q4,3.62623E+11,KRW
감가상각비,2023,Q1,88366788397,KRW
감가상각비,2023,Q2,1.75657E+11,KRW
감가상각비,2023,Q3,2.64211E+11,KRW
감가상각비,2023,Q4,3.64948E+11,KRW
감가상각비,2024,Q1,92653890525,KRW
감가상각비,2024,Q2,1.83204E+11,KRW
감가상각비,2024,Q3,2.71411E+11,KRW
감가상각비,2024,Q4,3.64888E+11,KRW
감가상각비,2025,Q1,95227179759,KRW
감가상각비,2025,Q2,1.85127E+11,KRW
감가상각비,2025,Q3,2.74808E+11,KRW
운휴자산상각비,2020,Q1,306735968,KRW
운휴자산상각비,2020,Q2,,KRW
운휴자산상각비,2020,Q3,,KRW
운휴자산상각비,2020,Q4,5643596090,KRW
운휴자산상각비,2021,Q1,348112815,KRW
운휴자산상각비,2021,Q2,795448380,KRW
운휴자산상각비,2021,Q3,2231718776,KRW
운휴자산상각비,2021,Q4,5066145563,KRW
운휴자산상각비,2022,Q1,152190043,KRW
운휴자산상각비,2022,Q2,304380086,KRW
운휴자산상각비,2022,Q3,456570127,KRW
운휴자산상각비,2022,Q4,608760171,KRW
운휴자산상각비,2023,Q1,129786340,KRW
운휴자산상각비,2023,Q2,259397603,KRW
운휴자산상각비,2023,Q3,1424097782,KRW
운휴자산상각비,2023,Q4,522612333,KRW
운휴자산상각비,2024,Q1,130527164,KRW
운휴자산상각비,2024,Q2,261054328,KRW
운휴자산상각비,2024,Q3,391581490,KRW
운휴자산상각비,2024,Q4,522164021,KRW
운휴자산상각비,2025,Q1,164361548,KRW
운휴자산상각비,2025,Q2,394890960,KRW
운휴자산상각비,2025,Q3,1702455781,KRW
무형자산상각비,2020,Q1,11853221120,KRW
무형자산상각비,2020,Q2,17454059824,KRW
무형자산상각비,2020,Q3,33970835537,KRW
무형자산상각비,2020,Q4,35624860527,KRW
무형자산상각비,2021,Q1,633080418,KRW
무형자산상각비,2021,Q2,17721476866,KRW
무형자산상각비,2021,Q3,27200007722,KRW
무형자산상각비,2021,Q4,37516766975,KRW
무형자산상각비,2022,Q1,9633327482,KRW
무형자산상각비,2022,Q2,20416759348,KRW
무형자산상각비,2022,Q3,32360266900,KRW
무형자산상각비,2022,Q4,43377772888,KRW
무형자산상각비,2023,Q1,15455790648,KRW
무형자산상각비,2023,Q2,26697246540,KRW
무형자산상각비,2023,Q3,38088101904,KRW
무형자산상각비,2023,Q4,46594590760,KRW
무형자산상각비,2024,Q1,12560405250,KRW
무형자산상각비,2024,Q2,24478599580,KRW
무형자산상각비,2024,Q3,36076174519,KRW
무형자산상각비,2024,Q4,48314823390,KRW
무형자산상각비,2025,Q1,12507984745,KRW
무형자산상각비,2025,Q2,24645387822,KRW
무형자산상각비,2025,Q3,36566795328,KRW
사용권자산상각비,2020,Q1,6549967088,KRW
사용권자산상각비,2020,Q2,13214617540,KRW
사용권자산상각비,2020,Q3,19025118522,KRW
사용권자산상각비,2020,Q4,25274621561,KRW
사용권자산상각비,2021,Q1,6478457923,KRW
사용권자산상각비,2021,Q2,12735514220,KRW
사용권자산상각비,2021,Q3,16955508781,KRW
사용권자산상각비,2021,Q4,24186606105,KRW
사용권자산상각비,2022,Q1,6904183716,KRW
사용권자산상각비,2022,Q2,13400067364,KRW
사용권자산상각비,2022,Q3,20192967926,KRW
사용권자산상각비,2022,Q4,27630730526,KRW
사용권자산상각비,2023,Q1,7069896232,KRW
사용권자산상각비,2023,Q2,14104140222,KRW
사용권자산상각비,2023,Q3,21313775632,KRW
사용권자산상각비,2023,Q4,32056621203,KRW
사용권자산상각비,2024,Q1,7059709367,KRW
사용권자산상각비,2024,Q2,14375029356,KRW
사용권자산상각비,2024,Q3,21726861255,KRW
사용권자산상각비,2024,Q4,28535175165,KRW
사용권자산상각비,2025,Q1,7955589548,KRW
사용권자산상각비,2025,Q2,15670537497,KRW
사용권자산상각비,2025,Q3,23251159212,KRW
대손상각비,2020,Q1,2063057715,KRW
대손상각비,2020,Q2,-748660170,KRW
대손상각비,2020,Q3,-170072515,KRW
대손상각비,2020,Q4,-372035255,KRW
대손상각비,2021,Q1,1047783421,KRW
대손상각비,2021,Q2,1289955292,KRW
대손상각비,2021,Q3,,KRW
대손상각비,2021,Q4,-3143344574,KRW
대손상각비,2022,Q1,267217980,KRW
대손상각비,2022,Q2,-760230411,KRW
대손상각비,2022,Q3,-1813370862,KRW
대손상각비,2022,Q4,-103064007,KRW
대손상각비,2023,Q1,1289994897,KRW
대손상각비,2023,Q2,4364318290,KRW
대손상각비,2023,Q3,4565019403,KRW
대손상각비,2023,Q4,5404934202,KRW
대손상각비,2024,Q1,583334785,KRW
대손상각비,2024,Q2,1196725970,KRW
대손상각비,2024,Q3,361773763,KRW
대손상각비,2024,Q4,-617507963,KRW
대손상각비,2025,Q1,191120063,KRW
대손상각비,2025,Q2,1325540986,KRW
대손상각비,2025,Q3,1612677795,KRW
기타의 대손상각비,2020,Q1,1199377229,KRW
기타의 대손상각비,2020,Q2,1011424810,KRW
기타의 대손상각비,2020,Q3,732643034,KRW
기타의 대손상각비,2020,Q4,-1112086196,KRW
기타의 대손상각비,2021,Q1,,KRW
기타의 대손상각비,2021,Q2,,KRW
기타의 대손상각비,2021,Q3,,KRW
기타의 대손상각비,2021,Q4,,KRW
기타의 대손상각비,2022,Q1,,KRW
기타의 대손상각비,2022,Q2,,KRW
기타의 대손상각비,2022,Q3,,KRW
기타의 대손상각비,2022,Q4,,KRW
기타의 대손상각비,2023,Q1,,KRW
기타의 대손상각비,2023,Q2,,KRW
기타의 대손상각비,2023,Q3,,KRW
기타의 대손상각비,2023,Q4,,KRW
기타의 대손상각비,2024,Q1,,KRW
기타의 대손상각비,2024,Q2,,KRW
기타의 대손상각비,2024,Q3,,KRW
기타의 대손상각비,2024,Q4,,KRW
기타의 대손상각비,2025,Q1,,KRW
기타의 대손상각비,2025,Q2,,KRW
기타의 대손상각비,2025,Q3,,KRW
퇴직급여,2020,Q1,13247091249,KRW
퇴직급여,2020,Q2,27724948613,KRW
퇴직급여,2020,Q3,45285734542,KRW
퇴직급여,2020,Q4,83196194378,KRW
퇴직급여,2021,Q1,23199747291,KRW
퇴직급여,2021,Q2,41487200551,KRW
퇴직급여,2021,Q3,69297023015,KRW
퇴직급여,2021,Q4,84994486345,KRW
퇴직급여,2022,Q1,24391809237,KRW
퇴직급여,2022,Q2,48184375093,KRW
퇴직급여,2022,Q3,64694628584,KRW
퇴직급여,2022,Q4,83798411648,KRW
퇴직급여,2023,Q1,18190342722,KRW
퇴직급여,2023,Q2,35187298621,KRW
퇴직급여,2023,Q3,52331063680,KRW
퇴직급여,2023,Q4,68949770117,KRW
퇴직급여,2024,Q1,19382942519,KRW
퇴직급여,2024,Q2,38431665201,KRW
퇴직급여,2024,Q3,58287458521,KRW
퇴직급여,2024,Q4,76480020579,KRW
퇴직급여,2025,Q1,22827127457,KRW
퇴직급여,2025,Q2,42947746773,KRW
퇴직급여,2025,Q3,62637337961,KRW
기타장기종업원급여,2020,Q1,288048674,KRW
기타장기종업원급여,2020,Q2,559982480,KRW
기타장기종업원급여,2020,Q3,857585469,KRW
기타장기종업원급여,2020,Q4,3233806293,KRW
기타장기종업원급여,2021,Q1,214813240,KRW
기타장기종업원급여,2021,Q2,367680753,KRW
기타장기종업원급여,2021,Q3,657852258,KRW
기타장기종업원급여,2021,Q4,450171403,KRW
기타장기종업원급여,2022,Q1,245995980,KRW
기타장기종업원급여,2022,Q2,498845168,KRW
기타장기종업원급여,2022,Q3,761474664,KRW
기타장기종업원급여,2022,Q4,-5074541289,KRW
기타장기종업원급여,2023,Q1,570211364,KRW
기타장기종업원급여,2023,Q2,1147117587,KRW
기타장기종업원급여,2023,Q3,1723446504,KRW
기타장기종업원급여,2023,Q4,3104628907,KRW
기타장기종업원급여,2024,Q1,376574168,KRW
기타장기종업원급여,2024,Q2,758656728,KRW
기타장기종업원급여,2024,Q3,1142308736,KRW
기타장기종업원급여,2024,Q4,2601961504,KRW
기타장기종업원급여,2025,Q1,459702536,KRW
기타장기종업원급여,2025,Q2,914169711,KRW
기타장기종업원급여,2025,Q3,1362164706,KRW
유형자산처분손실,2020,Q1,649956369,KRW
유형자산처분손실,2020,Q2,1465382547,KRW
유형자산처분손실,2020,Q3,4611233876,KRW
유형자산처분손실,2020,Q4,6913544709,KRW
유형자산처분손실,2021,Q1,6582219801,KRW
유형자산처분손실,2021,Q2,14418515887,KRW
유형자산처분손실,2021,Q3,14962764736,KRW
유형자산처분손실,2021,Q4,16286349052,KRW
유형자산처분손실,2022,Q1,8326037232,KRW
유형자산처분손실,2022,Q2,9304965617,KRW
유형자산처분손실,2022,Q3,9938658286,KRW
유형자산처분손실,2022,Q4,11196311134,KRW
유형자산처분손실,2023,Q1,4801180155,KRW
유형자산처분손실,2023,Q2,5304571871,KRW
유형자산처분손실,2023,Q3,1305336415,KRW
유형자산처분손실,2023,Q4,3983212033,KRW
유형자산처분손실,2024,Q1,199092028,KRW
유형자산처분손실,2024,Q2,288179508,KRW
유형자산처분손실,2024,Q3,373816167,KRW
유형자산처분손실,2024,Q4,8353173458,KRW
유형자산처분손실,2025,Q1,1384412497,KRW
유형자산처분손실,2025,Q2,1719262743,KRW
유형자산처분손실,2025,Q3,5868102748,KRW
무형자산처분손실,2020,Q1,30941294,KRW
무형자산처분손실,2020,Q2,43028101,KRW
무형자산처분손실,2020,Q3,66101703,KRW
무형자산처분손실,2020,Q4,76738065,KRW
무형자산처분손실,2021,Q1,1408376237,KRW
무형자산처분손실,2021,Q2,1519533041,KRW
무형자산처분손실,2021,Q3,1579982380,KRW
무형자산처분손실,2021,Q4,1945352173,KRW
무형자산처분손실,2022,Q1,922200,KRW
무형자산처분손실,2022,Q2,47017819,KRW
무형자산처분손실,2022,Q3,364802004,KRW
무형자산처분손실,2022,Q4,374936533,KRW
무형자산처분손실,2023,Q1,10423248,KRW
무형자산처분손실,2023,Q2,219833663,KRW
무형자산처분손실,2023,Q3,3212930603,KRW
무형자산처분손실,2023,Q4,3238272818,KRW
무형자산처분손실,2024,Q1,3518232,KRW
무형자산처분손실,2024,Q2,198944575,KRW
무형자산처분손실,2024,Q3,636239413,KRW
무형자산처분손실,2024,Q4,654006977,KRW
무형자산처분손실,2025,Q1,12473002,KRW
무형자산처분손실,2025,Q2,25691029,KRW
무형자산처분손실,2025,Q3,47028538,KRW
유형자산처분이익,2020,Q1,189251882,KRW
유형자산처분이익,2020,Q2,657912087,KRW
유형자산처분이익,2020,Q3,1731347095,KRW
유형자산처분이익,2020,Q4,4987906502,KRW
유형자산처분이익,2021,Q1,15096146987,KRW
유형자산처분이익,2021,Q2,17914502765,KRW
유형자산처분이익,2021,Q3,19435329923,KRW
유형자산처분이익,2021,Q4,19773895549,KRW
유형자산처분이익,2022,Q1,280087871,KRW
유형자산처분이익,2022,Q2,1674418203,KRW
유형자산처분이익,2022,Q3,1852266413,KRW
유형자산처분이익,2022,Q4,2556432502,KRW
유형자산처분이익,2023,Q1,14548456540,KRW
유형자산처분이익,2023,Q2,17050364956,KRW
유형자산처분이익,2023,Q3,17866587057,KRW
유형자산처분이익,2023,Q4,18601564420,KRW
유형자산처분이익,2024,Q1,253930805,KRW
유형자산처분이익,2024,Q2,743858418,KRW
유형자산처분이익,2024,Q3,1558342654,KRW
유형자산처분이익,2024,Q4,4263659964,KRW
유형자산처분이익,2025,Q1,151254033,KRW
유형자산처분이익,2025,Q2,683176065,KRW
유형자산처분이익,2025,Q3,1970509486,KRW
무형자산처분이익,2020,Q1,,KRW
무형자산처분이익,2020,Q2,,KRW
무형자산처분이익,2020,Q3,52000000,KRW
무형자산처분이익,2020,Q4,52000000,KRW
무형자산처분이익,2021,Q1,,KRW
무형자산처분이익,2021,Q2,,KRW
무형자산처분이익,2021,Q3,2000000,KRW
무형자산처분이익,2021,Q4,2000000,KRW
무형자산처분이익,2022,Q1,,KRW
무형자산처분이익,2022,Q2,91756966,KRW
무형자산처분이익,2022,Q3,91756966,KRW
무형자산처분이익,2022,Q4,91756966,KRW
무형자산처분이익,2023,Q1,,KRW
무형자산처분이익,2023,Q2,,KRW
무형자산처분이익,2023,Q3,,KRW
무형자산처분이익,2023,Q4,,KRW
무형자산처분이익,2024,Q1,,KRW
무형자산처분이익,2024,Q2,,KRW
무형자산처분이익,2024,Q3,,KRW
무형자산처분이익,2024,Q4,,KRW
무형자산처분이익,2025,Q1,,KRW
무형자산처분이익,2025,Q2,,KRW
무형자산처분이익,2025,Q3,18240342,KRW
사용권자산처분이익,2020,Q1,-97782,KRW
사용권자산처분이익,2020,Q2,27493829,KRW
사용권자산처분이익,2020,Q3,27762745,KRW
사용권자산처분이익,2020,Q4,26961112,KRW
사용권자산처분이익,2021,Q1,3185007,KRW
사용권자산처분이익,2021,Q2,36989221,KRW
사용권자산처분이익,2021,Q3,35568844,KRW
사용권자산처분이익,2021,Q4,,KRW
사용권자산처분이익,2022,Q1,12726051,KRW
사용권자산처분이익,2022,Q2,15035173,KRW
사용권자산처분이익,2022,Q3,16389178,KRW
사용권자산처분이익,2022,Q4,21355425,KRW
사용권자산처분이익,2023,Q1,16864553,KRW
사용권자산처분이익,2023,Q2,18076556,KRW
사용권자산처분이익,2023,Q3,34224578,KRW
사용권자산처분이익,2023,Q4,34248422,KRW
사용권자산처분이익,2024,Q1,,KRW
사용권자산처분이익,2024,Q2,38214429,KRW
사용권자산처분이익,2024,Q3,37903898,KRW
사용권자산처분이익,2024,Q4,47476709,KRW
사용권자산처분이익,2025,Q1,30102267,KRW
사용권자산처분이익,2025,Q2,127380383,KRW
사용권자산처분이익,2025,Q3,128491045,KRW
지분법적용투자주식처분이익,2020,Q1,1.02373E+11,KRW
지분법적용투자주식처분이익,2020,Q2,1.02373E+11,KRW
지분법적용투자주식처분이익,2020,Q3,1.02373E+11,KRW
지분법적용투자주식처분이익,2020,Q4,1.02373E+11,KRW
지분법적용투자주식처분이익,2021,Q1,,KRW
지분법적용투자주식처분이익,2021,Q2,,KRW
지분법적용투자주식처분이익,2021,Q3,,KRW
지분법적용투자주식처분이익,2021,Q4,,KRW
지분법적용투자주식처분이익,2022,Q1,,KRW
지분법적용투자주식처분이익,2022,Q2,,KRW
지분법적용투자주식처분이익,2022,Q3,,KRW
지분법적용투자주식처분이익,2022,Q4,,KRW
지분법적용투자주식처분이익,2023,Q1,,KRW
지분법적용투자주식처분이익,2023,Q2,,KRW
지분법적용투자주식처분이익,2023,Q3,,KRW
지분법적용투자주식처분이익,2023,Q4,,KRW
지분법적용투자주식처분이익,2024,Q1,,KRW
지분법적용투자주식처분이익,2024,Q2,,KRW
지분법적용투자주식처분이익,2024,Q3,,KRW
지분법적용투자주식처분이익,2024,Q4,,KRW
지분법적용투자주식처분이익,2025,Q1,,KRW
지분법적용투자주식처분이익,2025,Q2,,KRW
지분법적용투자주식처분이익,2025,Q3,,KRW
지분법적용투자주식처분손실,2020,Q1,,KRW
지분법적용투자주식처분손실,2020,Q2,,KRW
지분법적용투자주식처분손실,2020,Q3,,KRW
지분법적용투자주식처분손실,2020,Q4,,KRW
지분법적용투자주식처분손실,2021,Q1,,KRW
지분법적용투자주식처분손실,2021,Q2,,KRW
지분법적용투자주식처분손실,2021,Q3,,KRW
지분법적용투자주식처분손실,2021,Q4,,KRW
지분법적용투자주식처분손실,2022,Q1,,KRW
지분법적용투자주식처분손실,2022,Q2,,KRW
지분법적용투자주식처분손실,2022,Q3,,KRW
지분법적용투자주식처분손실,2022,Q4,,KRW
지분법적용투자주식처분손실,2023,Q1,,KRW
지분법적용투자주식처분손실,2023,Q2,,KRW
지분법적용투자주식처분손실,2023,Q3,,KRW
지분법적용투자주식처분손실,2023,Q4,,KRW
지분법적용투자주식처분손실,2024,Q1,,KRW
지분법적용투자주식처분손실,2024,Q2,,KRW
지분법적용투자주식처분손실,2024,Q3,,KRW
지분법적용투자주식처분손실,2024,Q4,,KRW
지분법적용투자주식처분손실,2025,Q1,,KRW
지분법적용투자주식처분손실,2025,Q2,,KRW
지분법적용투자주식처분손실,2025,Q3,,KRW
투자부동산처분이익,2020,Q1,,KRW
투자부동산처분이익,2020,Q2,,KRW
투자부동산처분이익,2020,Q3,78973635000,KRW
투자부동산처분이익,2020,Q4,78973635000,KRW
투자부동산처분이익,2021,Q1,,KRW
투자부동산처분이익,2021,Q2,,KRW
투자부동산처분이익,2021,Q3,,KRW
투자부동산처분이익,2021,Q4,,KRW
투자부동산처분이익,2022,Q1,,KRW
투자부동산처분이익,2022,Q2,,KRW
투자부동산처분이익,2022,Q3,,KRW
투자부동산처분이익,2022,Q4,,KRW
투자부동산처분이익,2023,Q1,,KRW
투자부동산처분이익,2023,Q2,,KRW
투자부동산처분이익,2023,Q3,,KRW
투자부동산처분이익,2023,Q4,,KRW
투자부동산처분이익,2024,Q1,,KRW
투자부동산처분이익,2024,Q2,,KRW
투자부동산처분이익,2024,Q3,,KRW
투자부동산처분이익,2024,Q4,,KRW
투자부동산처분이익,2025,Q1,,KRW
투자부동산처분이익,2025,Q2,,KRW
투자부동산처분이익,2025,Q3,,KRW
투자부동산처분손실,2020,Q1,,KRW
투자부동산처분손실,2020,Q2,,KRW
투자부동산처분손실,2020,Q3,747143743,KRW
투자부동산처분손실,2020,Q4,747143743,KRW
투자부동산처분손실,2021,Q1,,KRW
투자부동산처분손실,2021,Q2,,KRW
투자부동산처분손실,2021,Q3,,KRW
투자부동산처분손실,2021,Q4,,KRW
투자부동산처분손실,2022,Q1,,KRW
투자부동산처분손실,2022,Q2,,KRW
투자부동산처분손실,2022,Q3,,KRW
투자부동산처분손실,2022,Q4,,KRW
투자부동산처분손실,2023,Q1,,KRW
투자부동산처분손실,2023,Q2,,KRW
투자부동산처분손실,2023,Q3,,KRW
투자부동산처분손실,2023,Q4,,KRW
투자부동산처분손실,2024,Q1,,KRW
투자부동산처분손실,2024,Q2,,KRW
투자부동산처분손실,2024,Q3,,KRW
투자부동산처분손실,2024,Q4,,KRW
투자부동산처분손실,2025,Q1,,KRW
투자부동산처분손실,2025,Q2,,KRW
투자부동산처분손실,2025,Q3,,KRW
사업처분이익,2020,Q1,,KRW
사업처분이익,2020,Q2,,KRW
사업처분이익,2020,Q3,,KRW
사업처분이익,2020,Q4,-1.2475E+11,KRW
사업처분이익,2021,Q1,,KRW
사업처분이익,2021,Q2,-1312999253,KRW
사업처분이익,2021,Q3,,KRW
사업처분이익,2021,Q4,-1344352038,KRW
사업처분이익,2022,Q1,,KRW
사업처분이익,2022,Q2,,KRW
사업처분이익,2022,Q3,,KRW
사업처분이익,2022,Q4,,KRW
사업처분이익,2023,Q1,,KRW
사업처분이익,2023,Q2,,KRW
사업처분이익,2023,Q3,,KRW
사업처분이익,2023,Q4,,KRW
사업처분이익,2024,Q1,,KRW
사업처분이익,2024,Q2,,KRW
사업처분이익,2024,Q3,,KRW
사업처분이익,2024,Q4,,KRW
사업처분이익,2025,Q1,,KRW
사업처분이익,2025,Q2,,KRW
