기준일,연도,분기,기간표준,지표,수치,단위,search_tag,search_text,fact_text
2023-12-31,2023,연도말,2023년말,당기순이익,92503.0,백만원,2023년말|재무지표_신용평가기준|당기순이익|백만원,2023년말 | 2023-12-31 기준 당기순이익 | 재무지표_신용평가기준 | 당기순이익 | 백만원,2023년말 재무지표_신용평가기준 당기순이익은(는) 92503.0백만원입니다.
2023-12-31,2023,연도말,2023년말,대손상각비,5405.0,백만원,2023년말|재무지표_신용평가기준|대손상각비|백만원,2023년말 | 2023-12-31 기준 대손상각비 | 재무지표_신용평가기준 | 대손상각비 | 백만원,2023년말 재무지표_신용평가기준 대손상각비은(는) 5405.0백만원입니다.
2023-12-31,2023,연도말,2023년말,리스부채,149626.0,백만원,2023년말|재무지표_신용평가기준|리스부채|백만원,2023년말 | 2023-12-31 기준 리스부채 | 재무지표_신용평가기준 | 리스부채 | 백만원,2023년말 재무지표_신용평가기준 리스부채은(는) 149626.0백만원입니다.
2023-12-31,2023,연도말,2023년말,매출액,6288440.0,백만원,2023년말|재무지표_신용평가기준|매출액|백만원,2023년말 | 2023-12-31 기준 매출액 | 재무지표_신용평가기준 | 매출액 | 백만원,2023년말 재무지표_신용평가기준 매출액은(는) 6288440.0백만원입니다.
2023-12-31,2023,연도말,2023년말,무형자산상각비,46595.0,백만원,2023년말|재무지표_신용평가기준|무형자산상각비|백만원,2023년말 | 2023-12-31 기준 무형자산상각비 | 재무지표_신용평가기준 | 무형자산상각비 | 백만원,2023년말 재무지표_신용평가기준 무형자산상각비은(는) 46595.0백만원입니다.
2023-12-31,2023,연도말,2023년말,무형자산처분손실,-3238.0,백만원,2023년말|재무지표_신용평가기준|무형자산처분손실|백만원,2023년말 | 2023-12-31 기준 무형자산처분손실 | 재무지표_신용평가기준 | 무형자산처분손실 | 백만원,2023년말 재무지표_신용평가기준 무형자산처분손실은(는) -3238.0백만원입니다.
2023-12-31,2023,연도말,2023년말,배당순손익,44285.0,백만원,2023년말|재무지표_신용평가기준|배당순손익|백만원,2023년말 | 2023-12-31 기준 배당순손익 | 재무지표_신용평가기준 | 배당순손익 | 백만원,2023년말 재무지표_신용평가기준 배당순손익은(는) 44285.0백만원입니다.
2023-12-31,2023,연도말,2023년말,부채비율,145.0,%,2023년말|재무지표_신용평가기준|부채비율|%,2023년말 | 2023-12-31 기준 부채비율 | 재무지표_신용평가기준 | 부채비율 | %,2023년말 재무지표_신용평가기준 부채비율은(는) 145.0%입니다.
2023-12-31,2023,연도말,2023년말,부채총계,7905940.0,백만원,2023년말|재무지표_신용평가기준|부채총계|백만원,2023년말 | 2023-12-31 기준 부채총계 | 재무지표_신용평가기준 | 부채총계 | 백만원,2023년말 재무지표_신용평가기준 부채총계은(는) 7905940.0백만원입니다.
2023-12-31,2023,연도말,2023년말,사용권자산상각비,32057.0,백만원,2023년말|재무지표_신용평가기준|사용권자산상각비|백만원,2023년말 | 2023-12-31 기준 사용권자산상각비 | 재무지표_신용평가기준 | 사용권자산상각비 | 백만원,2023년말 재무지표_신용평가기준 사용권자산상각비은(는) 32057.0백만원입니다.
2023-12-31,2023,연도말,2023년말,사용권자산처분이익,34.0,백만원,2023년말|재무지표_신용평가기준|사용권자산처분이익|백만원,2023년말 | 2023-12-31 기준 사용권자산처분이익 | 재무지표_신용평가기준 | 사용권자산처분이익 | 백만원,2023년말 재무지표_신용평가기준 사용권자산처분이익은(는) 34.0백만원입니다.
2023-12-31,2023,연도말,2023년말,세전손익,244436.0,백만원,2023년말|재무지표_신용평가기준|세전손익|백만원,2023년말 | 2023-12-31 기준 세전손익 | 재무지표_신용평가기준 | 세전손익 | 백만원,2023년말 재무지표_신용평가기준 세전손익은(는) 244436.0백만원입니다.
2023-12-31,2023,연도말,2023년말,순차입금,3744110.0,백만원,2023년말|재무지표_신용평가기준|순차입금|백만원,2023년말 | 2023-12-31 기준 순차입금 | 재무지표_신용평가기준 | 순차입금 | 백만원,2023년말 재무지표_신용평가기준 순차입금은(는) 3744110.0백만원입니다.
2023-12-31,2023,연도말,2023년말,순차입금/EBITDA(배),4.0,배,2023년말|재무지표_신용평가기준|순차입금/EBITDA(배)|배,2023년말 | 2023-12-31 기준 순차입금/EBITDA(배) | 재무지표_신용평가기준 | 순차입금/EBITDA(배) | 배,2023년말 재무지표_신용평가기준 순차입금/EBITDA(배)은(는) 4.0배입니다.
2023-12-31,2023,연도말,2023년말,영업이익,312530.0,백만원,2023년말|재무지표_신용평가기준|영업이익|백만원,2023년말 | 2023-12-31 기준 영업이익 | 재무지표_신용평가기준 | 영업이익 | 백만원,2023년말 재무지표_신용평가기준 영업이익은(는) 312530.0백만원입니다.
2023-12-31,2023,연도말,2023년말,영업이익률,5.0,%,2023년말|재무지표_신용평가기준|영업이익률|%,2023년말 | 2023-12-31 기준 영업이익률 | 재무지표_신용평가기준 | 영업이익률 | %,2023년말 재무지표_신용평가기준 영업이익률은(는) 5.0%입니다.
2023-12-31,2023,연도말,2023년말,영업활동현금흐름,788266.0,백만원,2023년말|재무지표_신용평가기준|영업활동현금흐름|백만원,2023년말 | 2023-12-31 기준 영업활동현금흐름 | 재무지표_신용평가기준 | 영업활동현금흐름 | 백만원,2023년말 재무지표_신용평가기준 영업활동현금흐름은(는) 788266.0백만원입니다.
2023-12-31,2023,연도말,2023년말,외화환산손실,-76665.0,백만원,2023년말|재무지표_신용평가기준|외화환산손실|백만원,2023년말 | 2023-12-31 기준 외화환산손실 | 재무지표_신용평가기준 | 외화환산손실 | 백만원,2023년말 재무지표_신용평가기준 외화환산손실은(는) -76665.0백만원입니다.
2023-12-31,2023,연도말,2023년말,외화환산이익,40311.0,백만원,2023년말|재무지표_신용평가기준|외화환산이익|백만원,2023년말 | 2023-12-31 기준 외화환산이익 | 재무지표_신용평가기준 | 외화환산이익 | 백만원,2023년말 재무지표_신용평가기준 외화환산이익은(는) 40311.0백만원입니다.
2023-12-31,2023,연도말,2023년말,외환관련순손익,-20860.0,백만원,2023년말|재무지표_신용평가기준|외환관련순손익|백만원,2023년말 | 2023-12-31 기준 외환관련순손익 | 재무지표_신용평가기준 | 외환관련순손익 | 백만원,2023년말 재무지표_신용평가기준 외환관련순손익은(는) -20860.0백만원입니다.
2023-12-31,2023,연도말,2023년말,외환차손,-83140.0,백만원,2023년말|재무지표_신용평가기준|외환차손|백만원,2023년말 | 2023-12-31 기준 외환차손 | 재무지표_신용평가기준 | 외환차손 | 백만원,2023년말 재무지표_신용평가기준 외환차손은(는) -83140.0백만원입니다.
2023-12-31,2023,연도말,2023년말,외환차익,98634.0,백만원,2023년말|재무지표_신용평가기준|외환차익|백만원,2023년말 | 2023-12-31 기준 외환차익 | 재무지표_신용평가기준 | 외환차익 | 백만원,2023년말 재무지표_신용평가기준 외환차익은(는) 98634.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유무형리스자산관련순손익,-12025.0,백만원,2023년말|재무지표_신용평가기준|유무형리스자산관련순손익|백만원,2023년말 | 2023-12-31 기준 유무형리스자산관련순손익 | 재무지표_신용평가기준 | 유무형리스자산관련순손익 | 백만원,2023년말 재무지표_신용평가기준 유무형리스자산관련순손익은(는) -12025.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유형자산손상차손,-24477.0,백만원,2023년말|재무지표_신용평가기준|유형자산손상차손|백만원,2023년말 | 2023-12-31 기준 유형자산손상차손 | 재무지표_신용평가기준 | 유형자산손상차손 | 백만원,2023년말 재무지표_신용평가기준 유형자산손상차손은(는) -24477.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유형자산손상차손환입,1037.0,백만원,2023년말|재무지표_신용평가기준|유형자산손상차손환입|백만원,2023년말 | 2023-12-31 기준 유형자산손상차손환입 | 재무지표_신용평가기준 | 유형자산손상차손환입 | 백만원,2023년말 재무지표_신용평가기준 유형자산손상차손환입은(는) 1037.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유형자산처분손실,-3983.0,백만원,2023년말|재무지표_신용평가기준|유형자산처분손실|백만원,2023년말 | 2023-12-31 기준 유형자산처분손실 | 재무지표_신용평가기준 | 유형자산처분손실 | 백만원,2023년말 재무지표_신용평가기준 유형자산처분손실은(는) -3983.0백만원입니다.
2023-12-31,2023,연도말,2023년말,유형자산처분이익,18602.0,백만원,2023년말|재무지표_신용평가기준|유형자산처분이익|백만원,2023년말 | 2023-12-31 기준 유형자산처분이익 | 재무지표_신용평가기준 | 유형자산처분이익 | 백만원,2023년말 재무지표_신용평가기준 유형자산처분이익은(는) 18602.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자비용,254645.0,백만원,2023년말|재무지표_신용평가기준|이자비용|백만원,2023년말 | 2023-12-31 기준 이자비용 | 재무지표_신용평가기준 | 이자비용 | 백만원,2023년말 재무지표_신용평가기준 이자비용은(는) 254645.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자비용,-254645.0,백만원,2023년말|재무지표_신용평가기준|이자비용|백만원,2023년말 | 2023-12-31 기준 이자비용 | 재무지표_신용평가기준 | 이자비용 | 백만원,2023년말 재무지표_신용평가기준 이자비용은(는) -254645.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자수익,33625.0,백만원,2023년말|재무지표_신용평가기준|이자수익|백만원,2023년말 | 2023-12-31 기준 이자수익 | 재무지표_신용평가기준 | 이자수익 | 백만원,2023년말 재무지표_신용평가기준 이자수익은(는) 33625.0백만원입니다.
2023-12-31,2023,연도말,2023년말,이자순손익,-221019.0,백만원,2023년말|재무지표_신용평가기준|이자순손익|백만원,2023년말 | 2023-12-31 기준 이자순손익 | 재무지표_신용평가기준 | 이자순손익 | 백만원,2023년말 재무지표_신용평가기준 이자순손익은(는) -221019.0백만원입니다.
2023-12-31,2023,연도말,2023년말,자본총계,5447530.0,백만원,2023년말|재무지표_신용평가기준|자본총계|백만원,2023년말 | 2023-12-31 기준 자본총계 | 재무지표_신용평가기준 | 자본총계 | 백만원,2023년말 재무지표_신용평가기준 자본총계은(는) 5447530.0백만원입니다.
2023-12-31,2023,연도말,2023년말,자산총계,13353500.0,백만원,2023년말|재무지표_신용평가기준|자산총계|백만원,2023년말 | 2023-12-31 기준 자산총계 | 재무지표_신용평가기준 | 자산총계 | 백만원,2023년말 재무지표_신용평가기준 자산총계은(는) 13353500.0백만원입니다.
2023-12-31,2023,연도말,2023년말,조정,1355.0,백만원,2023년말|재무지표_신용평가기준|조정|백만원,2023년말 | 2023-12-31 기준 조정 | 재무지표_신용평가기준 | 조정 | 백만원,2023년말 재무지표_신용평가기준 조정은(는) 1355.0백만원입니다.
2023-12-31,2023,연도말,2023년말,종속/관계기업지분관련순손익,-200303.0,백만원,2023년말|재무지표_신용평가기준|종속/관계기업지분관련순손익|백만원,2023년말 | 2023-12-31 기준 종속/관계기업지분관련순손익 | 재무지표_신용평가기준 | 종속/관계기업지분관련순손익 | 백만원,2023년말 재무지표_신용평가기준 종속/관계기업지분관련순손익은(는) -200303.0백만원입니다.
2023-12-31,2023,연도말,2023년말,지분법손익,-200303.0,백만원,2023년말|재무지표_신용평가기준|지분법손익|백만원,2023년말 | 2023-12-31 기준 지분법손익 | 재무지표_신용평가기준 | 지분법손익 | 백만원,2023년말 재무지표_신용평가기준 지분법손익은(는) -200303.0백만원입니다.
2023-12-31,2023,연도말,2023년말,차입금,5150850.0,백만원,2023년말|재무지표_신용평가기준|차입금|백만원,2023년말 | 2023-12-31 기준 차입금 | 재무지표_신용평가기준 | 차입금 | 백만원,2023년말 재무지표_신용평가기준 차입금은(는) 5150850.0백만원입니다.
2023-12-31,2023,연도말,2023년말,차입금의존도,40.0,%,2023년말|재무지표_신용평가기준|차입금의존도|%,2023년말 | 2023-12-31 기준 차입금의존도 | 재무지표_신용평가기준 | 차입금의존도 | %,2023년말 재무지표_신용평가기준 차입금의존도은(는) 40.0%입니다.
2023-12-31,2023,연도말,2023년말,총차입금,5300480.0,백만원,2023년말|재무지표_신용평가기준|총차입금|백만원,2023년말 | 2023-12-31 기준 총차입금 | 재무지표_신용평가기준 | 총차입금 | 백만원,2023년말 재무지표_신용평가기준 총차입금은(는) 5300480.0백만원입니다.
2023-12-31,2023,연도말,2023년말,총차입금/EBITDA(배),6.0,배,2023년말|재무지표_신용평가기준|총차입금/EBITDA(배)|배,2023년말 | 2023-12-31 기준 총차입금/EBITDA(배) | 재무지표_신용평가기준 | 총차입금/EBITDA(배) | 배,2023년말 재무지표_신용평가기준 총차입금/EBITDA(배)은(는) 6.0배입니다.
2023-12-31,2023,연도말,2023년말,퇴직급여,68950.0,백만원,2023년말|재무지표_신용평가기준|퇴직급여|백만원,2023년말 | 2023-12-31 기준 퇴직급여 | 재무지표_신용평가기준 | 퇴직급여 | 백만원,2023년말 재무지표_신용평가기준 퇴직급여은(는) 68950.0백만원입니다.
2023-12-31,2023,연도말,2023년말,투자자산관련순손익,459125.0,백만원,2023년말|재무지표_신용평가기준|투자자산관련순손익|백만원,2023년말 | 2023-12-31 기준 투자자산관련순손익 | 재무지표_신용평가기준 | 투자자산관련순손익 | 백만원,2023년말 재무지표_신용평가기준 투자자산관련순손익은(는) 459125.0백만원입니다.
2023-12-31,2023,연도말,2023년말,파생상품거래손실,-2157.0,백만원,2023년말|재무지표_신용평가기준|파생상품거래손실|백만원,2023년말 | 2023-12-31 기준 파생상품거래손실 | 재무지표_신용평가기준 | 파생상품거래손실 | 백만원,2023년말 재무지표_신용평가기준 파생상품거래손실은(는) -2157.0백만원입니다.
2023-12-31,2023,연도말,2023년말,파생상품거래이익,11119.0,백만원,2023년말|재무지표_신용평가기준|파생상품거래이익|백만원,2023년말 | 2023-12-31 기준 파생상품거래이익 | 재무지표_신용평가기준 | 파생상품거래이익 | 백만원,2023년말 재무지표_신용평가기준 파생상품거래이익은(는) 11119.0백만원입니다.
2023-12-31,2023,연도말,2023년말,파생상품관련순손익,-91068.0,백만원,2023년말|재무지표_신용평가기준|파생상품관련순손익|백만원,2023년말 | 2023-12-31 기준 파생상품관련순손익 | 재무지표_신용평가기준 | 파생상품관련순손익 | 백만원,2023년말 재무지표_신용평가기준 파생상품관련순손익은(는) -91068.0백만원입니다.
2023-12-31,2023,연도말,2023년말,파생상품평가손실,-113131.0,백만원,2023년말|재무지표_신용평가기준|파생상품평가손실|백만원,2023년말 | 2023-12-31 기준 파생상품평가손실 | 재무지표_신용평가기준 | 파생상품평가손실 | 백만원,2023년말 재무지표_신용평가기준 파생상품평가손실은(는) -113131.0백만원입니다.
2023-12-31,2023,연도말,2023년말,파생상품평가이익,13102.0,백만원,2023년말|재무지표_신용평가기준|파생상품평가이익|백만원,2023년말 | 2023-12-31 기준 파생상품평가이익 | 재무지표_신용평가기준 | 파생상품평가이익 | 백만원,2023년말 재무지표_신용평가기준 파생상품평가이익은(는) 13102.0백만원입니다.
2023-12-31,2023,연도말,2023년말,현금및현금성자산,1045140.0,백만원,2023년말|재무지표_신용평가기준|현금및현금성자산|백만원,2023년말 | 2023-12-31 기준 현금및현금성자산 | 재무지표_신용평가기준 | 현금및현금성자산 | 백만원,2023년말 재무지표_신용평가기준 현금및현금성자산은(는) 1045140.0백만원입니다.
2022-12-31,2022,연도말,2022년말,매출액,6774793.7,백만원,2022년말|재무지표_신용평가기준|매출액|백만원,2022년말 | 2022-12-31 기준 매출액 | 재무지표_신용평가기준 | 매출액 | 백만원,2022년말 재무지표_신용평가기준 매출액은(는) 6774793.7백만원입니다.
2022-12-31,2022,연도말,2022년말,영업이익,467661.5,백만원,2022년말|재무지표_신용평가기준|영업이익|백만원,2022년말 | 2022-12-31 기준 영업이익 | 재무지표_신용평가기준 | 영업이익 | 백만원,2022년말 재무지표_신용평가기준 영업이익은(는) 467661.5백만원입니다.
2022-12-31,2022,연도말,2022년말,감가상각비,362623.0,백만원,2022년말|재무지표_신용평가기준|감가상각비|백만원,2022년말 | 2022-12-31 기준 감가상각비 | 재무지표_신용평가기준 | 감가상각비 | 백만원,2022년말 재무지표_신용평가기준 감가상각비은(는) 362623.0백만원입니다.
2022-12-31,2022,연도말,2022년말,무형자산상각비,43377.8,백만원,2022년말|재무지표_신용평가기준|무형자산상각비|백만원,2022년말 | 2022-12-31 기준 무형자산상각비 | 재무지표_신용평가기준 | 무형자산상각비 | 백만원,2022년말 재무지표_신용평가기준 무형자산상각비은(는) 43377.8백만원입니다.
2022-12-31,2022,연도말,2022년말,사용권자산상각비,27630.7,백만원,2022년말|재무지표_신용평가기준|사용권자산상각비|백만원,2022년말 | 2022-12-31 기준 사용권자산상각비 | 재무지표_신용평가기준 | 사용권자산상각비 | 백만원,2022년말 재무지표_신용평가기준 사용권자산상각비은(는) 27630.7백만원입니다.
2022-12-31,2022,연도말,2022년말,대손상각비,-103.1,백만원,2022년말|재무지표_신용평가기준|대손상각비|백만원,2022년말 | 2022-12-31 기준 대손상각비 | 재무지표_신용평가기준 | 대손상각비 | 백만원,2022년말 재무지표_신용평가기준 대손상각비은(는) -103.1백만원입니다.
2022-12-31,2022,연도말,2022년말,퇴직급여,83798.4,백만원,2022년말|재무지표_신용평가기준|퇴직급여|백만원,2022년말 | 2022-12-31 기준 퇴직급여 | 재무지표_신용평가기준 | 퇴직급여 | 백만원,2022년말 재무지표_신용평가기준 퇴직급여은(는) 83798.4백만원입니다.
2022-12-31,2022,연도말,2022년말,EBITDA,984988.4,백만원,2022년말|재무지표_신용평가기준|EBITDA|백만원,2022년말 | 2022-12-31 기준 EBITDA | 재무지표_신용평가기준 | EBITDA | 백만원,2022년말 재무지표_신용평가기준 EBITDA은(는) 984988.4백만원입니다.
2022-12-31,2022,연도말,2022년말,당기순이익,28661.7,백만원,2022년말|재무지표_신용평가기준|당기순이익|백만원,2022년말 | 2022-12-31 기준 당기순이익 | 재무지표_신용평가기준 | 당기순이익 | 백만원,2022년말 재무지표_신용평가기준 당기순이익은(는) 28661.7백만원입니다.
2022-12-31,2022,연도말,2022년말,계속영업당기순손익,28661.7,백만원,2022년말|재무지표_신용평가기준|계속영업당기순손익|백만원,2022년말 | 2022-12-31 기준 계속영업당기순손익 | 재무지표_신용평가기준 | 계속영업당기순손익 | 백만원,2022년말 재무지표_신용평가기준 계속영업당기순손익은(는) 28661.7백만원입니다.
2022-12-31,2022,연도말,2022년말,자산총계,13118486.3,백만원,2022년말|재무지표_신용평가기준|자산총계|백만원,2022년말 | 2022-12-31 기준 자산총계 | 재무지표_신용평가기준 | 자산총계 | 백만원,2022년말 재무지표_신용평가기준 자산총계은(는) 13118486.3백만원입니다.
2022-12-31,2022,연도말,2022년말,총차입금,5022282.1,백만원,2022년말|재무지표_신용평가기준|총차입금|백만원,2022년말 | 2022-12-31 기준 총차입금 | 재무지표_신용평가기준 | 총차입금 | 백만원,2022년말 재무지표_신용평가기준 총차입금은(는) 5022282.1백만원입니다.
2022-12-31,2022,연도말,2022년말,차입금,4881670.2,백만원,2022년말|재무지표_신용평가기준|차입금|백만원,2022년말 | 2022-12-31 기준 차입금 | 재무지표_신용평가기준 | 차입금 | 백만원,2022년말 재무지표_신용평가기준 차입금은(는) 4881670.2백만원입니다.
2022-12-31,2022,연도말,2022년말,리스부채,140612.0,백만원,2022년말|재무지표_신용평가기준|리스부채|백만원,2022년말 | 2022-12-31 기준 리스부채 | 재무지표_신용평가기준 | 리스부채 | 백만원,2022년말 재무지표_신용평가기준 리스부채은(는) 140612.0백만원입니다.
2022-12-31,2022,연도말,2022년말,순차입금,3836210.6,백만원,2022년말|재무지표_신용평가기준|순차입금|백만원,2022년말 | 2022-12-31 기준 순차입금 | 재무지표_신용평가기준 | 순차입금 | 백만원,2022년말 재무지표_신용평가기준 순차입금은(는) 3836210.6백만원입니다.
2022-12-31,2022,연도말,2022년말,현금및현금성자산,776747.7,백만원,2022년말|재무지표_신용평가기준|현금및현금성자산|백만원,2022년말 | 2022-12-31 기준 현금및현금성자산 | 재무지표_신용평가기준 | 현금및현금성자산 | 백만원,2022년말 재무지표_신용평가기준 현금및현금성자산은(는) 776747.7백만원입니다.
2022-12-31,2022,연도말,2022년말,단기금융상품,408423.8,백만원,2022년말|재무지표_신용평가기준|단기금융상품|백만원,2022년말 | 2022-12-31 기준 단기금융상품 | 재무지표_신용평가기준 | 단기금융상품 | 백만원,2022년말 재무지표_신용평가기준 단기금융상품은(는) 408423.8백만원입니다.
2022-12-31,2022,연도말,2022년말,조정,900.0,백만원,2022년말|재무지표_신용평가기준|조정|백만원,2022년말 | 2022-12-31 기준 조정 | 재무지표_신용평가기준 | 조정 | 백만원,2022년말 재무지표_신용평가기준 조정은(는) 900.0백만원입니다.
2022-12-31,2022,연도말,2022년말,영업이익률,6.9,%,2022년말|재무지표_신용평가기준|영업이익률|%,2022년말 | 2022-12-31 기준 영업이익률 | 재무지표_신용평가기준 | 영업이익률 | %,2022년말 재무지표_신용평가기준 영업이익률은(는) 6.9%입니다.
2022-12-31,2022,연도말,2022년말,EBITDA/매출액,14.5,%,2022년말|재무지표_신용평가기준|EBITDA/매출액|%,2022년말 | 2022-12-31 기준 EBITDA/매출액 | 재무지표_신용평가기준 | EBITDA/매출액 | %,2022년말 재무지표_신용평가기준 EBITDA/매출액은(는) 14.5%입니다.
2022-12-31,2022,연도말,2022년말,EBITDA/이자비용,5.5,배,2022년말|재무지표_신용평가기준|EBITDA/이자비용|배,2022년말 | 2022-12-31 기준 EBITDA/이자비용 | 재무지표_신용평가기준 | EBITDA/이자비용 | 배,2022년말 재무지표_신용평가기준 EBITDA/이자비용은(는) 5.5배입니다.
2022-12-31,2022,연도말,2022년말,이자비용,178331.4,백만원,2022년말|재무지표_신용평가기준|이자비용|백만원,2022년말 | 2022-12-31 기준 이자비용 | 재무지표_신용평가기준 | 이자비용 | 백만원,2022년말 재무지표_신용평가기준 이자비용은(는) 178331.4백만원입니다.
2022-12-31,2022,연도말,2022년말,총차입금/EBITDA(배),5.1,배,2022년말|재무지표_신용평가기준|총차입금/EBITDA(배)|배,2022년말 | 2022-12-31 기준 총차입금/EBITDA(배) | 재무지표_신용평가기준 | 총차입금/EBITDA(배) | 배,2022년말 재무지표_신용평가기준 총차입금/EBITDA(배)은(는) 5.1배입니다.
2022-12-31,2022,연도말,2022년말,순차입금/EBITDA(배),3.9,배,2022년말|재무지표_신용평가기준|순차입금/EBITDA(배)|배,2022년말 | 2022-12-31 기준 순차입금/EBITDA(배) | 재무지표_신용평가기준 | 순차입금/EBITDA(배) | 배,2022년말 재무지표_신용평가기준 순차입금/EBITDA(배)은(는) 3.9배입니다.
2022-12-31,2022,연도말,2022년말,부채비율,136.3,%,2022년말|재무지표_신용평가기준|부채비율|%,2022년말 | 2022-12-31 기준 부채비율 | 재무지표_신용평가기준 | 부채비율 | %,2022년말 재무지표_신용평가기준 부채비율은(는) 136.3%입니다.
2022-12-31,2022,연도말,2022년말,부채총계,7567347.8,백만원,2022년말|재무지표_신용평가기준|부채총계|백만원,2022년말 | 2022-12-31 기준 부채총계 | 재무지표_신용평가기준 | 부채총계 | 백만원,2022년말 재무지표_신용평가기준 부채총계은(는) 7567347.8백만원입니다.
2022-12-31,2022,연도말,2022년말,자본총계,5551138.5,백만원,2022년말|재무지표_신용평가기준|자본총계|백만원,2022년말 | 2022-12-31 기준 자본총계 | 재무지표_신용평가기준 | 자본총계 | 백만원,2022년말 재무지표_신용평가기준 자본총계은(는) 5551138.5백만원입니다.
2022-12-31,2022,연도말,2022년말,차입금의존도,38.3,%,2022년말|재무지표_신용평가기준|차입금의존도|%,2022년말 | 2022-12-31 기준 차입금의존도 | 재무지표_신용평가기준 | 차입금의존도 | %,2022년말 재무지표_신용평가기준 차입금의존도은(는) 38.3%입니다.
2022-12-31,2022,연도말,2022년말,OCF(총영업현금흐름),745969.6,백만원,2022년말|재무지표_신용평가기준|OCF(총영업현금흐름)|백만원,2022년말 | 2022-12-31 기준 OCF(총영업현금흐름) | 재무지표_신용평가기준 | OCF(총영업현금흐름) | 백만원,2022년말 재무지표_신용평가기준 OCF(총영업현금흐름)은(는) 745969.6백만원입니다.
2022-12-31,2022,연도말,2022년말,영업활동현금흐름,384566.4,백만원,2022년말|재무지표_신용평가기준|영업활동현금흐름|백만원,2022년말 | 2022-12-31 기준 영업활동현금흐름 | 재무지표_신용평가기준 | 영업활동현금흐름 | 백만원,2022년말 재무지표_신용평가기준 영업활동현금흐름은(는) 384566.4백만원입니다.
2022-12-31,2022,연도말,2022년말,영업활동으로인한자산ㆍ부채의변동,-445096.3,백만원,2022년말|재무지표_신용평가기준|영업활동으로인한자산ㆍ부채의변동|백만원,2022년말 | 2022-12-31 기준 영업활동으로인한자산ㆍ부채의변동 | 재무지표_신용평가기준 | 영업활동으로인한자산ㆍ부채의변동 | 백만원,2022년말 재무지표_신용평가기준 영업활동으로인한자산ㆍ부채의변동은(는) -445096.3백만원입니다.
2022-12-31,2022,연도말,2022년말,이자수취,6637.9,백만원,2022년말|재무지표_신용평가기준|이자수취|백만원,2022년말 | 2022-12-31 기준 이자수취 | 재무지표_신용평가기준 | 이자수취 | 백만원,2022년말 재무지표_신용평가기준 이자수취은(는) 6637.9백만원입니다.
2022-12-31,2022,연도말,2022년말,배당금수취,78419.4,백만원,2022년말|재무지표_신용평가기준|배당금수취|백만원,2022년말 | 2022-12-31 기준 배당금수취 | 재무지표_신용평가기준 | 배당금수취 | 백만원,2022년말 재무지표_신용평가기준 배당금수취은(는) 78419.4백만원입니다.
2022-12-31,2022,연도말,2022년말,이자지급,168750.5,백만원,2022년말|재무지표_신용평가기준|이자지급|백만원,2022년말 | 2022-12-31 기준 이자지급 | 재무지표_신용평가기준 | 이자지급 | 백만원,2022년말 재무지표_신용평가기준 이자지급은(는) 168750.5백만원입니다.
2022-12-31,2022,연도말,2022년말,(-)운전자본투자,-445096.3,백만원,2022년말|재무지표_신용평가기준|(-)운전자본투자|백만원,2022년말 | 2022-12-31 기준 (-)운전자본투자 | 재무지표_신용평가기준 | (-)운전자본투자 | 백만원,2022년말 재무지표_신용평가기준 (-)운전자본투자은(는) -445096.3백만원입니다.
2022-12-31,2022,연도말,2022년말,NCF(순영업현금흐름),300873.2,백만원,2022년말|재무지표_신용평가기준|NCF(순영업현금흐름)|백만원,2022년말 | 2022-12-31 기준 NCF(순영업현금흐름) | 재무지표_신용평가기준 | NCF(순영업현금흐름) | 백만원,2022년말 재무지표_신용평가기준 NCF(순영업현금흐름)은(는) 300873.2백만원입니다.
2022-12-31,2022,연도말,2022년말,(-)자본적지출,393031.6,백만원,2022년말|재무지표_신용평가기준|(-)자본적지출|백만원,2022년말 | 2022-12-31 기준 (-)자본적지출 | 재무지표_신용평가기준 | (-)자본적지출 | 백만원,2022년말 재무지표_신용평가기준 (-)자본적지출은(는) 393031.6백만원입니다.
2022-12-31,2022,연도말,2022년말,유형자산의 취득,384741.6,백만원,2022년말|재무지표_신용평가기준|유형자산의 취득|백만원,2022년말 | 2022-12-31 기준 유형자산의 취득 | 재무지표_신용평가기준 | 유형자산의 취득 | 백만원,2022년말 재무지표_신용평가기준 유형자산의 취득은(는) 384741.6백만원입니다.
2022-12-31,2022,연도말,2022년말,무형자산의 취득,8290.0,백만원,2022년말|재무지표_신용평가기준|무형자산의 취득|백만원,2022년말 | 2022-12-31 기준 무형자산의 취득 | 재무지표_신용평가기준 | 무형자산의 취득 | 백만원,2022년말 재무지표_신용평가기준 무형자산의 취득은(는) 8290.0백만원입니다.
2022-12-31,2022,연도말,2022년말,(-)배당금지급,-53303.1,백만원,2022년말|재무지표_신용평가기준|(-)배당금지급|백만원,2022년말 | 2022-12-31 기준 (-)배당금지급 | 재무지표_신용평가기준 | (-)배당금지급 | 백만원,2022년말 재무지표_신용평가기준 (-)배당금지급은(는) -53303.1백만원입니다.
