데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,해외사업환산손익 등,59800,백만원,2023Q1|연결손익계산서|해외사업환산손익 등|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 해외사업환산손익 등 | 백만원
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,현금흐름위험회피,-22247,백만원,2023Q1|연결손익계산서|현금흐름위험회피|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 현금흐름위험회피 | 백만원
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,확정급여제도의 재측정요소,59,백만원,2023Q1|연결손익계산서|확정급여제도의 재측정요소|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 확정급여제도의 재측정요소 | 백만원
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,후속기간에 당기손익으로 재분류되는 항목,48850,백만원,2023Q1|연결손익계산서|후속기간에 당기손익으로 재분류되는 항목|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되는 항목 | 백만원
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,후속기간에 당기손익으로 재분류되지 않는 항목,595,백만원,2023Q1|연결손익계산서|후속기간에 당기손익으로 재분류되지 않는 항목|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 후속기간에 당기손익으로 재분류되지 않는 항목 | 백만원
연결손익계산서,2023-01-01,2023,Q1,2023 Q1,전사,연결손익계산서,희석주당손익 (단위 : 원),1106,백만원,2023Q1|연결손익계산서|희석주당손익 (단위 : 원)|백만원,2023 Q1 | 2023-01-01 | 연결손익계산서 | 희석주당손익 (단위 : 원) | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타부채,246073,백만원,2023Q1|재무상태표|기타부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타부채,788270,백만원,2023Q1|재무상태표|기타부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타비유동금융부채,31578,백만원,2023Q1|재무상태표|기타비유동금융부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타비유동금융부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타비유동금융자산,2302180,백만원,2023Q1|재무상태표|기타비유동금융자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타비유동금융자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타유동금융자산,3405,백만원,2023Q1|재무상태표|기타유동금융자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타유동금융자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타장기종업원급여부채,20549,백만원,2023Q1|재무상태표|기타장기종업원급여부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타장기종업원급여부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타채권,146979,백만원,2023Q1|재무상태표|기타채권|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타채권 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,기타포괄손익누계액,68772,백만원,2023Q1|재무상태표|기타포괄손익누계액|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 기타포괄손익누계액 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,단기금융상품,488875,백만원,2023Q1|재무상태표|단기금융상품|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 단기금융상품 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,단기차입금,1029632,백만원,2023Q1|재무상태표|단기차입금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 단기차입금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,매입채무,673641,백만원,2023Q1|재무상태표|매입채무|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 매입채무 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,매출채권,1104325,백만원,2023Q1|재무상태표|매출채권|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 매출채권 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,무형자산,429281,백만원,2023Q1|재무상태표|무형자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 무형자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,미수법인세환급액,2619,백만원,2023Q1|재무상태표|미수법인세환급액|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 미수법인세환급액 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,미지급법인세,126573,백만원,2023Q1|재무상태표|미지급법인세|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 미지급법인세 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,부채 및 자본총계,13304911,백만원,2023Q1|재무상태표|부채 및 자본총계|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 부채 및 자본총계 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,부채총계,7771259,백만원,2023Q1|재무상태표|부채총계|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 부채총계 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,비유동부채,4264196,백만원,2023Q1|재무상태표|비유동부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 비유동부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,비유동사채,798673,백만원,2023Q1|재무상태표|비유동사채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 비유동사채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,비유동자산,9083349,백만원,2023Q1|재무상태표|비유동자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 비유동자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,비유동충당부채,15566,백만원,2023Q1|재무상태표|비유동충당부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 비유동충당부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,비지배지분,414246,백만원,2023Q1|재무상태표|비지배지분|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 비지배지분 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,사용권자산,191944,백만원,2023Q1|재무상태표|사용권자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 사용권자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,선급금,17795,백만원,2023Q1|재무상태표|선급금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 선급금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,선급비용,41386,백만원,2023Q1|재무상태표|선급비용|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 선급비용 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,순확정급여부채,277413,백만원,2023Q1|재무상태표|순확정급여부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 순확정급여부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,순확정급여자산,36913,백만원,2023Q1|재무상태표|순확정급여자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 순확정급여자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,영업권,898110,백만원,2023Q1|재무상태표|영업권|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 영업권 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유동부채,3507063,백만원,2023Q1|재무상태표|유동부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유동부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유동성사채,469846,백만원,2023Q1|재무상태표|유동성사채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유동성사채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유동성장기차입금,411082,백만원,2023Q1|재무상태표|유동성장기차입금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유동성장기차입금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유동자산,4221562,백만원,2023Q1|재무상태표|유동자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유동자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유동충당부채,8018,백만원,2023Q1|재무상태표|유동충당부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유동충당부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,유형자산,3515797,백만원,2023Q1|재무상태표|유형자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 유형자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,이연법인세부채,487002,백만원,2023Q1|재무상태표|이연법인세부채|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 이연법인세부채 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,이연법인세자산,15705,백만원,2023Q1|재무상태표|이연법인세자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 이연법인세자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,이익잉여금,4754485,백만원,2023Q1|재무상태표|이익잉여금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 이익잉여금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,자본금,48085,백만원,2023Q1|재무상태표|자본금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 자본금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,자본잉여금,552913,백만원,2023Q1|재무상태표|자본잉여금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 자본잉여금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,자본조정,-304847,백만원,2023Q1|재무상태표|자본조정|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 자본조정 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,자본총계,5533652,백만원,2023Q1|재무상태표|자본총계|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 자본총계 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,자산총계,13304911,백만원,2023Q1|재무상태표|자산총계|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 자산총계 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,장기기타채권,78015,백만원,2023Q1|재무상태표|장기기타채권|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 장기기타채권 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,장기매출채권,881,백만원,2023Q1|재무상태표|장기매출채권|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 장기매출채권 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,장기선급비용,9758,백만원,2023Q1|재무상태표|장기선급비용|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 장기선급비용 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,장기차입금,2387341,백만원,2023Q1|재무상태표|장기차입금|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 장기차입금 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,재고자산,1585827,백만원,2023Q1|재무상태표|재고자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 재고자산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,지배기업소유지분,5119407,백만원,2023Q1|재무상태표|지배기업소유지분|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 지배기업소유지분 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,지분법적용 투자지분,892242,백만원,2023Q1|재무상태표|지분법적용 투자지분|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 지분법적용 투자지분 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,투자부동산,712524,백만원,2023Q1|재무상태표|투자부동산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 투자부동산 | 백만원
재무상태표,2023-01-01,2023,Q1,2023 Q1,전사,연결재무상태표,현금및현금성자산,830351,백만원,2023Q1|재무상태표|현금및현금성자산|백만원,2023 Q1 | 2023-01-01 | 재무상태표 | 현금및현금성자산 | 백만원
감가상각비,2023-03-31,2023,Q1,2023 Q1,전사,,건자재,10273,백만원,2023Q1|감가상각비|건자재|백만원,2023 Q1 | 2023-03-31 | 감가상각비 | 건자재 | 백만원
감가상각비,2023-03-31,2023,Q1,2023 Q1,전사,,기타,21348,백만원,2023Q1|감가상각비|기타|백만원,2023 Q1 | 2023-03-31 | 감가상각비 | 기타 | 백만원
감가상각비,2023-03-31,2023,Q1,2023 Q1,전사,,도료,9574,백만원,2023Q1|감가상각비|도료|백만원,2023 Q1 | 2023-03-31 | 감가상각비 | 도료 | 백만원
감가상각비,2023-03-31,2023,Q1,2023 Q1,전사,,실리콘,62757,백만원,2023Q1|감가상각비|실리콘|백만원,2023 Q1 | 2023-03-31 | 감가상각비 | 실리콘 | 백만원
감가상각비,2023-03-31,2023,Q1,2023 Q1,전사,,합계,103952,백만원,2023Q1|감가상각비|합계|백만원,2023 Q1 | 2023-03-31 | 감가상각비 | 합계 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,건자재,매출액,매출액,288788,백만원,2023Q1|부문정보|건자재|매출액|매출액|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 건자재 | 매출액 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,QoQ(%),13,%,2023Q1|부문정보|건자재|영업이익|QoQ(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,YoY(%),66,%,2023Q1|부문정보|건자재|영업이익|YoY(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 건자재 | 영업이익 | YoY(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익,35035,백만원,2023Q1|부문정보|건자재|영업이익|영업이익|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 건자재 | 영업이익 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익률(%),12,%,2023Q1|부문정보|건자재|영업이익|영업이익률(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236,백만원,2023Q1|부문정보|기타|매출액|매출액|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 기타 | 매출액 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815,백만원,2023Q1|부문정보|기타|영업이익|영업이익|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 기타 | 영업이익 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1,%,2023Q1|부문정보|기타|영업이익|영업이익률(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911,백만원,2023Q1|부문정보|도료|매출액|매출액|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 도료 | 매출액 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,QoQ(%),109,%,2023Q1|부문정보|도료|영업이익|QoQ(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 도료 | 영업이익 | QoQ(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,YoY(%),201,%,2023Q1|부문정보|도료|영업이익|YoY(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 도료 | 영업이익 | YoY(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963,백만원,2023Q1|부문정보|도료|영업이익|영업이익|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 도료 | 영업이익 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6,%,2023Q1|부문정보|도료|영업이익|영업이익률(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007,백만원,2023Q1|부문정보|실리콘|매출액|매출액|백만원,2023 Q1 | 2023-03-31 | 부문정보 | 실리콘 | 매출액 | 백만원
부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,QoQ(%),-9,%,2023Q1|부문정보|실리콘|영업이익|QoQ(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | %
부문정보,2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,YoY(%),-88,%,2023Q1|부문정보|실리콘|영업이익|YoY(%)|%,2023 Q1 | 2023-03-31 | 부문정보 | 실리콘 | 영업이익 | YoY(%) | %
