구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs-full_ProfitLoss당기순손익,당기순손익,10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순손익,,"705,810,059,911",,,"-119,231,068,253","-21,929,626,963"
ifrs-full_OtherComprehensiveIncome기타포괄손익,기타포괄손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,,"-20,634,182,128",,,"-1,026,283,605","-4,226,988,425"
entity00105271_udf_IS_202031381149841_OtherComprehensiveIncome   후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,11-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_IS_202031381149841_OtherComprehensiveIncome,   후속기간에 당기손익으로 재분류되지 않는 항목,,"-20,634,182,128",,,"-1,026,283,605","-4,226,988,425"
entity00105271_udf_IS_202131294048802_udf_IS_202031381149841_OtherComprehensiveIncome      확정급여제도의 재측정요소,      확정급여제도의 재측정요소,11-02-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_IS_202131294048802_udf_IS_202031381149841_OtherComprehensiveIncome,      확정급여제도의 재측정요소,,"12,175,981,749",,,"-1,026,283,605","-4,226,988,425"
entity00105271_udf_IS_202031381233921_udf_IS_202031381149841_OtherComprehensiveIncome      기타포괄손익-공정가치측정 금융자산평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),11-02-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_IS_202031381233921_udf_IS_202031381149841_OtherComprehensiveIncome,      기타포괄손익-공정가치측정 금융자산평가이익(손실),,"-32,810,163,877",,,,
ifrs-full_ComprehensiveIncome총포괄손익,총포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄손익,,"685,175,877,783",,,"-120,257,351,858","-26,156,615,388"
ifrs-full_EarningsPerShareAbstract주당손익,주당손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,,,,,,
ifrs-full_BasicEarningsLossPerShareFromContinuingOperations   계속영업기본주당이익(손실),   계속영업기본주당이익(손실),14-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,   계속영업기본주당이익(손실),,"74,434",,,"-19,223","-5,869"
ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations   중단영업기본주당이익(손실),   중단영업기본주당이익(손실),14-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,   중단영업기본주당이익(손실),,"11,893",,,"7,098","3,639"
ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations   계속영업희석주당이익(손실),   계속영업희석주당이익(손실),14-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,   계속영업희석주당이익(손실),,"74,434",,,"-19,223","-5,869"
ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations   중단영업희석주당이익(손실),   중단영업희석주당이익(손실),14-04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,   중단영업희석주당이익(손실),,"11,893",,,"7,098","3,639"
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
ifrs-full_Revenue매출액,매출액,01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_Revenue,매출액,"504,267,223,505","504,267,223,505","492,555,608,109","492,555,608,109",,
ifrs-full_CostOfSales매출원가,매출원가,02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_CostOfSales,매출원가,"403,673,542,242","403,673,542,242","388,008,341,602","388,008,341,602",,
ifrs-full_GrossProfit매출총이익,매출총이익,03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_GrossProfit,매출총이익,"100,593,681,263","100,593,681,263","104,547,266,507","104,547,266,507",,
dart_TotalSellingGeneralAdministrativeExpenses판매비와관리비,판매비와관리비,04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"89,436,695,878","89,436,695,878","86,276,406,775","86,276,406,775",,
dart_OperatingIncomeLoss영업이익,영업이익,05,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_OperatingIncomeLoss,영업이익,"11,156,985,385","11,156,985,385","18,270,859,732","18,270,859,732",,
entity00105271_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract순금융손익,순금융손익,06,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract,순금융손익,"-42,628,287,718","-42,628,287,718","-535,991,521,665","-535,991,521,665",,
entity00105271_udf_IS_201888185342170_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract   금융수익,금융수익,06-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185342170_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract,   금융수익,"220,909,463,044","220,909,463,044","112,831,094,868","112,831,094,868",,
entity00105271_udf_IS_201888185344851_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract   금융원가,금융원가,06-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185344851_udf_IS_201888185213764_StatementOfComprehensiveIncomeAbstract,   금융원가,"263,537,750,762","263,537,750,762","648,822,616,533","648,822,616,533",,
entity00105271_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract기타영업외손익,기타영업외손익,07,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract,기타영업외손익,"34,755,865,571","34,755,865,571","1,992,937,779","1,992,937,779",,
entity00105271_udf_IS_201888185137118_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract   기타이익,기타이익,07-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185137118_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract,   기타이익,"37,480,031,948","37,480,031,948","6,184,168,322","6,184,168,322",,
entity00105271_udf_IS_201888185123176_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract   기타손실,기타손실,07-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_201888185123176_udf_IS_201888185112656_StatementOfComprehensiveIncomeAbstract,   기타손실,"2,724,166,377","2,724,166,377","4,191,230,543","4,191,230,543",,
ifrs-full_ProfitLossBeforeTax법인세비용차감전순이익(손실),법인세비용차감전이익,08,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"3,284,563,238","3,284,563,238","-515,727,724,154","-515,727,724,154",,
ifrs-full_IncomeTaxExpenseContinuingOperations법인세비용(수익),법인세비용(수익),09,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),"557,318,327","557,318,327","-127,599,472,280","-127,599,472,280",,
ifrs-full_ProfitLossFromContinuingOperations계속영업분기순이익(손실),계속영업당기순손익,10-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업분기순이익(손실),"2,727,244,911","2,727,244,911","-388,128,251,874","-388,128,251,874",,
ifrs-full_ProfitLossFromDiscontinuedOperations중단영업분기순이익,중단영업당기순손익,10-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업분기순이익,"142,857,176,007","142,857,176,007","83,067,015,261","83,067,015,261",,
ifrs-full_ProfitLoss분기순이익(손실),당기순손익,10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ProfitLoss,분기순이익(손실),"145,584,420,918","145,584,420,918","-305,061,236,613","-305,061,236,613",,
ifrs-full_OtherComprehensiveIncome기타포괄손익,기타포괄손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,"5,599,586,958","5,599,586,958","-40,717,052,321","-40,717,052,321",,
entity00105271_udf_IS_202031381149841_OtherComprehensiveIncome   후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,11-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_202031381149841_OtherComprehensiveIncome,   후속기간에 당기손익으로 재분류되지 않는 항목,"5,599,586,958","5,599,586,958","-40,717,052,321","-40,717,052,321",,
entity00105271_udf_IS_202031381233921_udf_IS_202031381149841_OtherComprehensiveIncome      기타포괄손익-공정가치측정 금융자산평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),11-02-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_IS_202031381233921_udf_IS_202031381149841_OtherComprehensiveIncome,      기타포괄손익-공정가치측정 금융자산평가이익(손실),"5,599,586,958","5,599,586,958","-40,717,052,321","-40,717,052,321",,
ifrs-full_ComprehensiveIncome분기총포괄손익,총포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ComprehensiveIncome,분기총포괄손익,"151,184,007,876","151,184,007,876","-345,778,288,934","-345,778,288,934",,
