데이터구분,기준일,연도,분기,기간표준,구분1,구분2,항목,수치,단위,search_tag,search_text,variant
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,OCF(총영업현금흐름),297353.0,백만원,2025Q2|한신평기준|전사|한신평|OCF(총영업현금흐름)|백만원|expanded,2025년 2분기 전사 한신평 기준 OCF(총영업현금흐름) | 2025 Q2 전사 OCF(총영업현금흐름) | 2025-06-30 기준 OCF(총영업현금흐름) | 전사 OCF(총영업현금흐름) | 한신평 OCF(총영업현금흐름) | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | OCF(총영업현금흐름) | 약 2973.5억원 | 2025년 Q2 OCF(총영업현금흐름) 얼마야? | OCF(총영업현금흐름) 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,감가상각비,185127.0,백만원,2025Q2|한신평기준|전사|한신평|감가상각비|백만원|expanded,2025년 2분기 전사 한신평 기준 감가상각비 | 2025 Q2 전사 감가상각비 | 2025-06-30 기준 감가상각비 | 전사 감가상각비 | 한신평 감가상각비 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 감가상각비 | 약 1851.3억원 | 2025년 Q2 감가상각비 얼마야? | 감가상각비 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,기타 (+유무형리스자산관련순손익),38463.0,백만원,2025Q2|한신평기준|전사|한신평|기타 (+유무형리스자산관련순손익)|백만원|expanded,2025년 2분기 전사 한신평 기준 기타 (+유무형리스자산관련순손익) | 2025 Q2 전사 기타 (+유무형리스자산관련순손익) | 2025-06-30 기준 기타 (+유무형리스자산관련순손익) | 전사 기타 (+유무형리스자산관련순손익) | 한신평 기타 (+유무형리스자산관련순손익) | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 기타 (+유무형리스자산관련순손익) | 약 384.6억원 | 2025년 Q2 기타 (+유무형리스자산관련순손익) 얼마야? | 기타 (+유무형리스자산관련순손익) 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,단기금융상품,374099.0,백만원,2025Q2|한신평기준|전사|한신평|단기금융상품|백만원|expanded,2025년 2분기 전사 한신평 기준 단기금융상품 | 2025 Q2 전사 단기금융상품 | 2025-06-30 기준 단기금융상품 | 전사 단기금융상품 | 한신평 단기금융상품 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 단기금융상품 | 약 3741.0억원 | 2025년 Q2 단기금융상품 얼마야? | 단기금융상품 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,당기손익-공정가치측정금융자산처분손실,-7733.0,백만원,2025Q2|한신평기준|전사|한신평|당기손익-공정가치측정금융자산처분손실|백만원|expanded,2025년 2분기 전사 한신평 기준 당기손익-공정가치측정금융자산처분손실 | 2025 Q2 전사 당기손익-공정가치측정금융자산처분손실 | 2025-06-30 기준 당기손익-공정가치측정금융자산처분손실 | 전사 당기손익-공정가치측정금융자산처분손실 | 한신평 당기손익-공정가치측정금융자산처분손실 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 당기손익-공정가치측정금융자산처분손실 | 약 -77.3억원 | 2025년 Q2 당기손익-공정가치측정금융자산처분손실 얼마야? | 당기손익-공정가치측정금융자산처분손실 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,당기손익-공정가치측정금융자산처분이익,3607.0,백만원,2025Q2|한신평기준|전사|한신평|당기손익-공정가치측정금융자산처분이익|백만원|expanded,2025년 2분기 전사 한신평 기준 당기손익-공정가치측정금융자산처분이익 | 2025 Q2 전사 당기손익-공정가치측정금융자산처분이익 | 2025-06-30 기준 당기손익-공정가치측정금융자산처분이익 | 전사 당기손익-공정가치측정금융자산처분이익 | 한신평 당기손익-공정가치측정금융자산처분이익 | 한신평기준 | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 당기손익-공정가치측정금융자산처분이익 | 약 36.1억원 | 2025년 Q2 당기손익-공정가치측정금융자산처분이익 얼마야? | 당기손익-공정가치측정금융자산처분이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,당기손익-공정가치측정금융자산평가손실,-2642.0,백만원,2025Q2|한신평기준|전사|한신평|당기손익-공정가치측정금융자산평가손실|백만원|expanded,2025년 2분기 전사 한신평 기준 당기손익-공정가치측정금융자산평가손실 | 2025 Q2 전사 당기손익-공정가치측정금융자산평가손실 | 2025-06-30 기준 당기손익-공정가치측정금융자산평가손실 | 전사 당기손익-공정가치측정금융자산평가손실 | 한신평 당기손익-공정가치측정금융자산평가손실 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 당기손익-공정가치측정금융자산평가손실 | 약 -26.4억원 | 2025년 Q2 당기손익-공정가치측정금융자산평가손실 얼마야? | 당기손익-공정가치측정금융자산평가손실 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,당기손익-공정가치측정금융자산평가이익,1223080.0,백만원,2025Q2|한신평기준|전사|한신평|당기손익-공정가치측정금융자산평가이익|백만원|expanded,2025년 2분기 전사 한신평 기준 당기손익-공정가치측정금융자산평가이익 | 2025 Q2 전사 당기손익-공정가치측정금융자산평가이익 | 2025-06-30 기준 당기손익-공정가치측정금융자산평가이익 | 전사 당기손익-공정가치측정금융자산평가이익 | 한신평 당기손익-공정가치측정금융자산평가이익 | 한신평기준 | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 당기손익-공정가치측정금융자산평가이익 | 약 12230.8억원 | 2025년 Q2 당기손익-공정가치측정금융자산평가이익 얼마야? | 당기손익-공정가치측정금융자산평가이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,당기순이익,937321.0,백만원,2025Q2|한신평기준|전사|한신평|당기순이익|백만원|expanded,2025년 2분기 전사 한신평 기준 당기순이익 | 2025 Q2 전사 당기순이익 | 2025-06-30 기준 당기순이익 | 전사 당기순이익 | 한신평 당기순이익 | 한신평기준 | 순이익 | net income | net profit | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 당기순이익 | 약 9373.2억원 | 2025년 Q2 당기순이익 얼마야? | 당기순이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,대손상각비,1326.0,백만원,2025Q2|한신평기준|전사|한신평|대손상각비|백만원|expanded,2025년 2분기 전사 한신평 기준 대손상각비 | 2025 Q2 전사 대손상각비 | 2025-06-30 기준 대손상각비 | 전사 대손상각비 | 한신평 대손상각비 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 대손상각비 | 약 13.3억원 | 2025년 Q2 대손상각비 얼마야? | 대손상각비 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,리스부채,154643.0,백만원,2025Q2|한신평기준|전사|한신평|리스부채|백만원|expanded,2025년 2분기 전사 한신평 기준 리스부채 | 2025 Q2 전사 리스부채 | 2025-06-30 기준 리스부채 | 전사 리스부채 | 한신평 리스부채 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 리스부채 | 약 1546.4억원 | 2025년 Q2 리스부채 얼마야? | 리스부채 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,매출액,3304570.0,백만원,2025Q2|한신평기준|전사|한신평|매출액|백만원|expanded,2025년 2분기 전사 한신평 기준 매출액 | 2025 Q2 전사 매출액 | 2025-06-30 기준 매출액 | 전사 매출액 | 한신평 매출액 | 한신평기준 | 매출 | sales | revenue | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 매출액 | 약 33045.7억원 | 2025년 Q2 매출액 얼마야? | 매출액 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,무형자산상각비,24645.0,백만원,2025Q2|한신평기준|전사|한신평|무형자산상각비|백만원|expanded,2025년 2분기 전사 한신평 기준 무형자산상각비 | 2025 Q2 전사 무형자산상각비 | 2025-06-30 기준 무형자산상각비 | 전사 무형자산상각비 | 한신평 무형자산상각비 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 무형자산상각비 | 약 246.4억원 | 2025년 Q2 무형자산상각비 얼마야? | 무형자산상각비 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,무형자산의 취득,2454.0,백만원,2025Q2|한신평기준|전사|한신평|무형자산의 취득|백만원|expanded,2025년 2분기 전사 한신평 기준 무형자산의 취득 | 2025 Q2 전사 무형자산의 취득 | 2025-06-30 기준 무형자산의 취득 | 전사 무형자산의 취득 | 한신평 무형자산의 취득 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 무형자산의 취득 | 약 24.5억원 | 2025년 Q2 무형자산의 취득 얼마야? | 무형자산의 취득 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,무형자산처분손실,-26.0,백만원,2025Q2|한신평기준|전사|한신평|무형자산처분손실|백만원|expanded,2025년 2분기 전사 한신평 기준 무형자산처분손실 | 2025 Q2 전사 무형자산처분손실 | 2025-06-30 기준 무형자산처분손실 | 전사 무형자산처분손실 | 한신평 무형자산처분손실 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 무형자산처분손실 | 약 -0.3억원 | 2025년 Q2 무형자산처분손실 얼마야? | 무형자산처분손실 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,배당금수취,64352.0,백만원,2025Q2|한신평기준|전사|한신평|배당금수취|백만원|expanded,2025년 2분기 전사 한신평 기준 배당금수취 | 2025 Q2 전사 배당금수취 | 2025-06-30 기준 배당금수취 | 전사 배당금수취 | 한신평 배당금수취 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 배당금수취 | 약 643.5억원 | 2025년 Q2 배당금수취 얼마야? | 배당금수취 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,배당순손익,62913.0,백만원,2025Q2|한신평기준|전사|한신평|배당순손익|백만원|expanded,2025년 2분기 전사 한신평 기준 배당순손익 | 2025 Q2 전사 배당순손익 | 2025-06-30 기준 배당순손익 | 전사 배당순손익 | 한신평 배당순손익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 배당순손익 | 약 629.1억원 | 2025년 Q2 배당순손익 얼마야? | 배당순손익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,부채비율,120.0,%,2025Q2|한신평기준|전사|한신평|부채비율|%|expanded,2025년 2분기 전사 한신평 기준 부채비율 | 2025 Q2 전사 부채비율 | 2025-06-30 기준 부채비율 | 전사 부채비율 | 한신평 부채비율 | 한신평기준 | debt ratio | 부채/자본 | ratio | % | 비율 | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 부채비율 | 2025년 Q2 부채비율 얼마야? | 부채비율 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,부채총계,8520440.0,백만원,2025Q2|한신평기준|전사|한신평|부채총계|백만원|expanded,2025년 2분기 전사 한신평 기준 부채총계 | 2025 Q2 전사 부채총계 | 2025-06-30 기준 부채총계 | 전사 부채총계 | 한신평 부채총계 | 한신평기준 | 총부채 | liabilities | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 부채총계 | 약 85204.4억원 | 2025년 Q2 부채총계 얼마야? | 부채총계 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,사용권자산상각비,15671.0,백만원,2025Q2|한신평기준|전사|한신평|사용권자산상각비|백만원|expanded,2025년 2분기 전사 한신평 기준 사용권자산상각비 | 2025 Q2 전사 사용권자산상각비 | 2025-06-30 기준 사용권자산상각비 | 전사 사용권자산상각비 | 한신평 사용권자산상각비 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 사용권자산상각비 | 약 156.7억원 | 2025년 Q2 사용권자산상각비 얼마야? | 사용권자산상각비 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,사용권자산처분이익,127.0,백만원,2025Q2|한신평기준|전사|한신평|사용권자산처분이익|백만원|expanded,2025년 2분기 전사 한신평 기준 사용권자산처분이익 | 2025 Q2 전사 사용권자산처분이익 | 2025-06-30 기준 사용권자산처분이익 | 전사 사용권자산처분이익 | 한신평 사용권자산처분이익 | 한신평기준 | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 사용권자산처분이익 | 약 1.3억원 | 2025년 Q2 사용권자산처분이익 얼마야? | 사용권자산처분이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,세전손익,1342160.0,백만원,2025Q2|한신평기준|전사|한신평|세전손익|백만원|expanded,2025년 2분기 전사 한신평 기준 세전손익 | 2025 Q2 전사 세전손익 | 2025-06-30 기준 세전손익 | 전사 세전손익 | 한신평 세전손익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 세전손익 | 약 13421.6억원 | 2025년 Q2 세전손익 얼마야? | 세전손익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,순차입금,4224740.0,백만원,2025Q2|한신평기준|전사|한신평|순차입금|백만원|expanded,2025년 2분기 전사 한신평 기준 순차입금 | 2025 Q2 전사 순차입금 | 2025-06-30 기준 순차입금 | 전사 순차입금 | 한신평 순차입금 | 한신평기준 | borrowings | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 순차입금 | 약 42247.4억원 | 2025년 Q2 순차입금 얼마야? | 순차입금 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,순차입금/EBITDA(배),4.0,배,2025Q2|한신평기준|전사|한신평|순차입금/EBITDA(배)|배|expanded,2025년 2분기 전사 한신평 기준 순차입금/EBITDA(배) | 2025 Q2 전사 순차입금/EBITDA(배) | 2025-06-30 기준 순차입금/EBITDA(배) | 전사 순차입금/EBITDA(배) | 한신평 순차입금/EBITDA(배) | 한신평기준 | 에비타 | borrowings | 배 | times | x | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 순차입금/EBITDA(배) | 2025년 Q2 순차입금/EBITDA(배) 얼마야? | 순차입금/EBITDA(배) 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,영업이익,243825.0,백만원,2025Q2|한신평기준|전사|한신평|영업이익|백만원|expanded,2025년 2분기 전사 한신평 기준 영업이익 | 2025 Q2 전사 영업이익 | 2025-06-30 기준 영업이익 | 전사 영업이익 | 한신평 영업이익 | 한신평기준 | operating profit | operating income | op margin | operating margin | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 영업이익 | 약 2438.2억원 | 2025년 Q2 영업이익 얼마야? | 영업이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,영업이익률,7.0,%,2025Q2|한신평기준|전사|한신평|영업이익률|%|expanded,2025년 2분기 전사 한신평 기준 영업이익률 | 2025 Q2 전사 영업이익률 | 2025-06-30 기준 영업이익률 | 전사 영업이익률 | 한신평 영업이익률 | 한신평기준 | operating profit | operating income | op margin | operating margin | profit | % | 비율 | ratio | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 영업이익률 | 2025년 Q2 영업이익률 얼마야? | 영업이익률 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,영업활동으로인한자산ㆍ부채의변동,-99689.0,백만원,2025Q2|한신평기준|전사|한신평|영업활동으로인한자산ㆍ부채의변동|백만원|expanded,2025년 2분기 전사 한신평 기준 영업활동으로인한자산ㆍ부채의변동 | 2025 Q2 전사 영업활동으로인한자산ㆍ부채의변동 | 2025-06-30 기준 영업활동으로인한자산ㆍ부채의변동 | 전사 영업활동으로인한자산ㆍ부채의변동 | 한신평 영업활동으로인한자산ㆍ부채의변동 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 영업활동으로인한자산ㆍ부채의변동 | 약 -996.9억원 | 2025년 Q2 영업활동으로인한자산ㆍ부채의변동 얼마야? | 영업활동으로인한자산ㆍ부채의변동 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,영업활동현금흐름,276313.0,백만원,2025Q2|한신평기준|전사|한신평|영업활동현금흐름|백만원|expanded,2025년 2분기 전사 한신평 기준 영업활동현금흐름 | 2025 Q2 전사 영업활동현금흐름 | 2025-06-30 기준 영업활동현금흐름 | 전사 영업활동현금흐름 | 한신평 영업활동현금흐름 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 영업활동현금흐름 | 약 2763.1억원 | 2025년 Q2 영업활동현금흐름 얼마야? | 영업활동현금흐름 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,외화환산손실,-129159.0,백만원,2025Q2|한신평기준|전사|한신평|외화환산손실|백만원|expanded,2025년 2분기 전사 한신평 기준 외화환산손실 | 2025 Q2 전사 외화환산손실 | 2025-06-30 기준 외화환산손실 | 전사 외화환산손실 | 한신평 외화환산손실 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 외화환산손실 | 약 -1291.6억원 | 2025년 Q2 외화환산손실 얼마야? | 외화환산손실 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,외화환산이익,72396.0,백만원,2025Q2|한신평기준|전사|한신평|외화환산이익|백만원|expanded,2025년 2분기 전사 한신평 기준 외화환산이익 | 2025 Q2 전사 외화환산이익 | 2025-06-30 기준 외화환산이익 | 전사 외화환산이익 | 한신평 외화환산이익 | 한신평기준 | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 외화환산이익 | 약 724.0억원 | 2025년 Q2 외화환산이익 얼마야? | 외화환산이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,외환관련순손익,-56781.0,백만원,2025Q2|한신평기준|전사|한신평|외환관련순손익|백만원|expanded,2025년 2분기 전사 한신평 기준 외환관련순손익 | 2025 Q2 전사 외환관련순손익 | 2025-06-30 기준 외환관련순손익 | 전사 외환관련순손익 | 한신평 외환관련순손익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 외환관련순손익 | 약 -567.8억원 | 2025년 Q2 외환관련순손익 얼마야? | 외환관련순손익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,외환차손,-54318.0,백만원,2025Q2|한신평기준|전사|한신평|외환차손|백만원|expanded,2025년 2분기 전사 한신평 기준 외환차손 | 2025 Q2 전사 외환차손 | 2025-06-30 기준 외환차손 | 전사 외환차손 | 한신평 외환차손 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 외환차손 | 약 -543.2억원 | 2025년 Q2 외환차손 얼마야? | 외환차손 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,외환차익,54300.0,백만원,2025Q2|한신평기준|전사|한신평|외환차익|백만원|expanded,2025년 2분기 전사 한신평 기준 외환차익 | 2025 Q2 전사 외환차익 | 2025-06-30 기준 외환차익 | 전사 외환차익 | 한신평 외환차익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 외환차익 | 약 543.0억원 | 2025년 Q2 외환차익 얼마야? | 외환차익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,유무형리스자산관련순손익,-6075.0,백만원,2025Q2|한신평기준|전사|한신평|유무형리스자산관련순손익|백만원|expanded,2025년 2분기 전사 한신평 기준 유무형리스자산관련순손익 | 2025 Q2 전사 유무형리스자산관련순손익 | 2025-06-30 기준 유무형리스자산관련순손익 | 전사 유무형리스자산관련순손익 | 한신평 유무형리스자산관련순손익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 유무형리스자산관련순손익 | 약 -60.8억원 | 2025년 Q2 유무형리스자산관련순손익 얼마야? | 유무형리스자산관련순손익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,유형자산손상차손,-5141.0,백만원,2025Q2|한신평기준|전사|한신평|유형자산손상차손|백만원|expanded,2025년 2분기 전사 한신평 기준 유형자산손상차손 | 2025 Q2 전사 유형자산손상차손 | 2025-06-30 기준 유형자산손상차손 | 전사 유형자산손상차손 | 한신평 유형자산손상차손 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 유형자산손상차손 | 약 -51.4억원 | 2025년 Q2 유형자산손상차손 얼마야? | 유형자산손상차손 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,유형자산의 취득,138105.0,백만원,2025Q2|한신평기준|전사|한신평|유형자산의 취득|백만원|expanded,2025년 2분기 전사 한신평 기준 유형자산의 취득 | 2025 Q2 전사 유형자산의 취득 | 2025-06-30 기준 유형자산의 취득 | 전사 유형자산의 취득 | 한신평 유형자산의 취득 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 유형자산의 취득 | 약 1381.0억원 | 2025년 Q2 유형자산의 취득 얼마야? | 유형자산의 취득 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,유형자산처분손실,-1719.0,백만원,2025Q2|한신평기준|전사|한신평|유형자산처분손실|백만원|expanded,2025년 2분기 전사 한신평 기준 유형자산처분손실 | 2025 Q2 전사 유형자산처분손실 | 2025-06-30 기준 유형자산처분손실 | 전사 유형자산처분손실 | 한신평 유형자산처분손실 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 유형자산처분손실 | 약 -17.2억원 | 2025년 Q2 유형자산처분손실 얼마야? | 유형자산처분손실 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,유형자산처분이익,683.0,백만원,2025Q2|한신평기준|전사|한신평|유형자산처분이익|백만원|expanded,2025년 2분기 전사 한신평 기준 유형자산처분이익 | 2025 Q2 전사 유형자산처분이익 | 2025-06-30 기준 유형자산처분이익 | 전사 유형자산처분이익 | 한신평 유형자산처분이익 | 한신평기준 | profit | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 유형자산처분이익 | 약 6.8억원 | 2025년 Q2 유형자산처분이익 얼마야? | 유형자산처분이익 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,이자비용,-157799.0,백만원,2025Q2|한신평기준|전사|한신평|이자비용|백만원|expanded,2025년 2분기 전사 한신평 기준 이자비용 | 2025 Q2 전사 이자비용 | 2025-06-30 기준 이자비용 | 전사 이자비용 | 한신평 이자비용 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 이자비용 | 약 -1578.0억원 | 2025년 Q2 이자비용 얼마야? | 이자비용 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,이자비용,157799.0,백만원,2025Q2|한신평기준|전사|한신평|이자비용|백만원|expanded,2025년 2분기 전사 한신평 기준 이자비용 | 2025 Q2 전사 이자비용 | 2025-06-30 기준 이자비용 | 전사 이자비용 | 한신평 이자비용 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 이자비용 | 약 1578.0억원 | 2025년 Q2 이자비용 얼마야? | 이자비용 수치 확인,expanded
한신평기준,2025-06-30,2025,Q2,2025 Q2,전사,한신평,이자수익,9881.0,백만원,2025Q2|한신평기준|전사|한신평|이자수익|백만원|expanded,2025년 2분기 전사 한신평 기준 이자수익 | 2025 Q2 전사 이자수익 | 2025-06-30 기준 이자수익 | 전사 이자수익 | 한신평 이자수익 | 한신평기준 | 백만원 | 억원 환산 참고 | KRW mn | 2025 Q2 | 2025년 Q2 | 2025년 2분기 | 2025-06-30 | 전사 | 한신평 | 이자수익 | 약 98.8억원 | 2025년 Q2 이자수익 얼마야? | 이자수익 수치 확인,expanded
