기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,short_context,keywords,query_text
2023-03-31,2023,Q1,2023 Q1,건자재,영업이익,영업이익률(%),12,%,2023 Q1 건자재 영업이익 영업이익률(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 건자재 | 영업이익 | 영업이익률(%) | %,2023년 Q1 건자재 영업이익 ; 2023 Q1 건자재 영업이익 ; 2023-03-31 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2023-03-31,2023,Q1,2023 Q1,기타,매출액,매출액,125236,백만원,2023 Q1 기타 매출액 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 기타 | 매출액 | 백만원,2023년 Q1 기타 매출액 ; 2023 Q1 기타 매출액 ; 2023-03-31 기타 매출액 ; 기타 매출액 백만원
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익,-1815,백만원,2023 Q1 기타 영업이익 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 기타 | 영업이익 | 백만원,2023년 Q1 기타 영업이익 ; 2023 Q1 기타 영업이익 ; 2023-03-31 기타 영업이익 ; 기타 영업이익 백만원
2023-03-31,2023,Q1,2023 Q1,기타,영업이익,영업이익률(%),-1,%,2023 Q1 기타 영업이익 영업이익률(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 기타 | 영업이익 | 영업이익률(%) | %,2023년 Q1 기타 영업이익 ; 2023 Q1 기타 영업이익 ; 2023-03-31 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2023-03-31,2023,Q1,2023 Q1,도료,매출액,매출액,346911,백만원,2023 Q1 도료 매출액 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 도료 | 매출액 | 백만원,2023년 Q1 도료 매출액 ; 2023 Q1 도료 매출액 ; 2023-03-31 도료 매출액 ; 도료 매출액 백만원
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,QoQ(%),109,%,2023 Q1 도료 영업이익 QoQ(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 도료 | 영업이익 | QoQ(%) | %,2023년 Q1 도료 영업이익 ; 2023 Q1 도료 영업이익 ; 2023-03-31 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,YoY(%),201,%,2023 Q1 도료 영업이익 YoY(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 도료 | 영업이익 | YoY(%) | %,2023년 Q1 도료 영업이익 ; 2023 Q1 도료 영업이익 ; 2023-03-31 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익,20963,백만원,2023 Q1 도료 영업이익 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 도료 | 영업이익 | 백만원,2023년 Q1 도료 영업이익 ; 2023 Q1 도료 영업이익 ; 2023-03-31 도료 영업이익 ; 도료 영업이익 백만원
2023-03-31,2023,Q1,2023 Q1,도료,영업이익,영업이익률(%),6,%,2023 Q1 도료 영업이익 영업이익률(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 도료 | 영업이익 | 영업이익률(%) | %,2023년 Q1 도료 영업이익 ; 2023 Q1 도료 영업이익 ; 2023-03-31 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2023-03-31,2023,Q1,2023 Q1,실리콘,매출액,매출액,804007,백만원,2023 Q1 실리콘 매출액 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 실리콘 | 매출액 | 백만원,2023년 Q1 실리콘 매출액 ; 2023 Q1 실리콘 매출액 ; 2023-03-31 실리콘 매출액 ; 실리콘 매출액 백만원
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,QoQ(%),-9,%,2023 Q1 실리콘 영업이익 QoQ(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 실리콘 | 영업이익 | QoQ(%) | %,2023년 Q1 실리콘 영업이익 ; 2023 Q1 실리콘 영업이익 ; 2023-03-31 실리콘 영업이익 ; 실리콘 QoQ(%) ; 실리콘 영업이익 %
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,YoY(%),-88,%,2023 Q1 실리콘 영업이익 YoY(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 실리콘 | 영업이익 | YoY(%) | %,2023년 Q1 실리콘 영업이익 ; 2023 Q1 실리콘 영업이익 ; 2023-03-31 실리콘 영업이익 ; 실리콘 YoY(%) ; 실리콘 영업이익 %
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익,13222,백만원,2023 Q1 실리콘 영업이익 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 실리콘 | 영업이익 | 백만원,2023년 Q1 실리콘 영업이익 ; 2023 Q1 실리콘 영업이익 ; 2023-03-31 실리콘 영업이익 ; 실리콘 영업이익 백만원
2023-03-31,2023,Q1,2023 Q1,실리콘,영업이익,영업이익률(%),2,%,2023 Q1 실리콘 영업이익 영업이익률(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 실리콘 | 영업이익 | 영업이익률(%) | %,2023년 Q1 실리콘 영업이익 ; 2023 Q1 실리콘 영업이익 ; 2023-03-31 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2023-03-31,2023,Q1,2023 Q1,연결조정,영업이익,영업이익,8423,백만원,2023 Q1 연결조정 영업이익 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 연결조정 | 영업이익 | 백만원,2023년 Q1 연결조정 영업이익 ; 2023 Q1 연결조정 영업이익 ; 2023-03-31 연결조정 영업이익 ; 연결조정 영업이익 백만원
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,QoQ(%),-5,%,2023 Q1 전사(공통) 매출액 QoQ(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 매출액 | QoQ(%) | %,2023년 Q1 전사(공통) 매출액 ; 2023 Q1 전사(공통) 매출액 ; 2023-03-31 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,YoY(%),-4,%,2023 Q1 전사(공통) 매출액 YoY(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 매출액 | YoY(%) | %,2023년 Q1 전사(공통) 매출액 ; 2023 Q1 전사(공통) 매출액 ; 2023-03-31 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2023-03-31,2023,Q1,2023 Q1,전사(공통),매출액,매출액,1564943,백만원,2023 Q1 전사(공통) 매출액 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 매출액 | 백만원,2023년 Q1 전사(공통) 매출액 ; 2023 Q1 전사(공통) 매출액 ; 2023-03-31 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,QoQ(%),32,%,2023 Q1 전사(공통) 영업이익 QoQ(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 영업이익 | QoQ(%) | %,2023년 Q1 전사(공통) 영업이익 ; 2023 Q1 전사(공통) 영업이익 ; 2023-03-31 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,YoY(%),-49,%,2023 Q1 전사(공통) 영업이익 YoY(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 영업이익 | YoY(%) | %,2023년 Q1 전사(공통) 영업이익 ; 2023 Q1 전사(공통) 영업이익 ; 2023-03-31 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익,75828,백만원,2023 Q1 전사(공통) 영업이익 백만원,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 영업이익 | 백만원,2023년 Q1 전사(공통) 영업이익 ; 2023 Q1 전사(공통) 영업이익 ; 2023-03-31 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2023-03-31,2023,Q1,2023 Q1,전사(공통),영업이익,영업이익률(%),5,%,2023 Q1 전사(공통) 영업이익 영업이익률(%) %,2023-03-31 | 2023 | Q1 | 2023 Q1 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2023년 Q1 전사(공통) 영업이익 ; 2023 Q1 전사(공통) 영업이익 ; 2023-03-31 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2023-06-30,2023,Q2,2023 Q2,건자재,매출액,매출액,257282,백만원,2023 Q2 건자재 매출액 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 건자재 | 매출액 | 백만원,2023년 Q2 건자재 매출액 ; 2023 Q2 건자재 매출액 ; 2023-06-30 건자재 매출액 ; 건자재 매출액 백만원
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,QoQ(%),36,%,2023 Q2 건자재 영업이익 QoQ(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 건자재 | 영업이익 | QoQ(%) | %,2023년 Q2 건자재 영업이익 ; 2023 Q2 건자재 영업이익 ; 2023-06-30 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,YoY(%),26,%,2023 Q2 건자재 영업이익 YoY(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 건자재 | 영업이익 | YoY(%) | %,2023년 Q2 건자재 영업이익 ; 2023 Q2 건자재 영업이익 ; 2023-06-30 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,영업이익,47562,백만원,2023 Q2 건자재 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 건자재 | 영업이익 | 백만원,2023년 Q2 건자재 영업이익 ; 2023 Q2 건자재 영업이익 ; 2023-06-30 건자재 영업이익 ; 건자재 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,건자재,영업이익,영업이익률(%),18,%,2023 Q2 건자재 영업이익 영업이익률(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 건자재 | 영업이익 | 영업이익률(%) | %,2023년 Q2 건자재 영업이익 ; 2023 Q2 건자재 영업이익 ; 2023-06-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2023-06-30,2023,Q2,2023 Q2,기타,매출액,매출액,141413,백만원,2023 Q2 기타 매출액 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 기타 | 매출액 | 백만원,2023년 Q2 기타 매출액 ; 2023 Q2 기타 매출액 ; 2023-06-30 기타 매출액 ; 기타 매출액 백만원
2023-06-30,2023,Q2,2023 Q2,기타,영업이익,YoY(%),46,%,2023 Q2 기타 영업이익 YoY(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 기타 | 영업이익 | YoY(%) | %,2023년 Q2 기타 영업이익 ; 2023 Q2 기타 영업이익 ; 2023-06-30 기타 영업이익 ; 기타 YoY(%) ; 기타 영업이익 %
2023-06-30,2023,Q2,2023 Q2,기타,영업이익,영업이익,8147,백만원,2023 Q2 기타 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 기타 | 영업이익 | 백만원,2023년 Q2 기타 영업이익 ; 2023 Q2 기타 영업이익 ; 2023-06-30 기타 영업이익 ; 기타 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,기타,영업이익,영업이익률(%),6,%,2023 Q2 기타 영업이익 영업이익률(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 기타 | 영업이익 | 영업이익률(%) | %,2023년 Q2 기타 영업이익 ; 2023 Q2 기타 영업이익 ; 2023-06-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2023-06-30,2023,Q2,2023 Q2,도료,매출액,매출액,425374,백만원,2023 Q2 도료 매출액 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 도료 | 매출액 | 백만원,2023년 Q2 도료 매출액 ; 2023 Q2 도료 매출액 ; 2023-06-30 도료 매출액 ; 도료 매출액 백만원
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,QoQ(%),127,%,2023 Q2 도료 영업이익 QoQ(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 도료 | 영업이익 | QoQ(%) | %,2023년 Q2 도료 영업이익 ; 2023 Q2 도료 영업이익 ; 2023-06-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,YoY(%),138,%,2023 Q2 도료 영업이익 YoY(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 도료 | 영업이익 | YoY(%) | %,2023년 Q2 도료 영업이익 ; 2023 Q2 도료 영업이익 ; 2023-06-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,영업이익,47670,백만원,2023 Q2 도료 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 도료 | 영업이익 | 백만원,2023년 Q2 도료 영업이익 ; 2023 Q2 도료 영업이익 ; 2023-06-30 도료 영업이익 ; 도료 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,도료,영업이익,영업이익률(%),11,%,2023 Q2 도료 영업이익 영업이익률(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 도료 | 영업이익 | 영업이익률(%) | %,2023년 Q2 도료 영업이익 ; 2023 Q2 도료 영업이익 ; 2023-06-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2023-06-30,2023,Q2,2023 Q2,실리콘,매출액,매출액,764275,백만원,2023 Q2 실리콘 매출액 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 실리콘 | 매출액 | 백만원,2023년 Q2 실리콘 매출액 ; 2023 Q2 실리콘 매출액 ; 2023-06-30 실리콘 매출액 ; 실리콘 매출액 백만원
2023-06-30,2023,Q2,2023 Q2,실리콘,영업이익,영업이익,-16035,백만원,2023 Q2 실리콘 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 실리콘 | 영업이익 | 백만원,2023년 Q2 실리콘 영업이익 ; 2023 Q2 실리콘 영업이익 ; 2023-06-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,실리콘,영업이익,영업이익률(%),-2,%,2023 Q2 실리콘 영업이익 영업이익률(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 실리콘 | 영업이익 | 영업이익률(%) | %,2023년 Q2 실리콘 영업이익 ; 2023 Q2 실리콘 영업이익 ; 2023-06-30 실리콘 영업이익 ; 실리콘 영업이익률(%) ; 실리콘 영업이익 %
2023-06-30,2023,Q2,2023 Q2,연결조정,영업이익,영업이익,3039,백만원,2023 Q2 연결조정 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 연결조정 | 영업이익 | 백만원,2023년 Q2 연결조정 영업이익 ; 2023 Q2 연결조정 영업이익 ; 2023-06-30 연결조정 영업이익 ; 연결조정 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,QoQ(%),2,%,2023 Q2 전사(공통) 매출액 QoQ(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 매출액 | QoQ(%) | %,2023년 Q2 전사(공통) 매출액 ; 2023 Q2 전사(공통) 매출액 ; 2023-06-30 전사(공통) 매출액 ; 전사(공통) QoQ(%) ; 전사(공통) 매출액 %
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,YoY(%),-10,%,2023 Q2 전사(공통) 매출액 YoY(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 매출액 | YoY(%) | %,2023년 Q2 전사(공통) 매출액 ; 2023 Q2 전사(공통) 매출액 ; 2023-06-30 전사(공통) 매출액 ; 전사(공통) YoY(%) ; 전사(공통) 매출액 %
2023-06-30,2023,Q2,2023 Q2,전사(공통),매출액,매출액,1588345,백만원,2023 Q2 전사(공통) 매출액 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 매출액 | 백만원,2023년 Q2 전사(공통) 매출액 ; 2023 Q2 전사(공통) 매출액 ; 2023-06-30 전사(공통) 매출액 ; 전사(공통) 매출액 백만원
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,QoQ(%),19,%,2023 Q2 전사(공통) 영업이익 QoQ(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 영업이익 | QoQ(%) | %,2023년 Q2 전사(공통) 영업이익 ; 2023 Q2 전사(공통) 영업이익 ; 2023-06-30 전사(공통) 영업이익 ; 전사(공통) QoQ(%) ; 전사(공통) 영업이익 %
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,YoY(%),-45,%,2023 Q2 전사(공통) 영업이익 YoY(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 영업이익 | YoY(%) | %,2023년 Q2 전사(공통) 영업이익 ; 2023 Q2 전사(공통) 영업이익 ; 2023-06-30 전사(공통) 영업이익 ; 전사(공통) YoY(%) ; 전사(공통) 영업이익 %
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익,90384,백만원,2023 Q2 전사(공통) 영업이익 백만원,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 영업이익 | 백만원,2023년 Q2 전사(공통) 영업이익 ; 2023 Q2 전사(공통) 영업이익 ; 2023-06-30 전사(공통) 영업이익 ; 전사(공통) 영업이익 백만원
2023-06-30,2023,Q2,2023 Q2,전사(공통),영업이익,영업이익률(%),6,%,2023 Q2 전사(공통) 영업이익 영업이익률(%) %,2023-06-30 | 2023 | Q2 | 2023 Q2 | 전사(공통) | 영업이익 | 영업이익률(%) | %,2023년 Q2 전사(공통) 영업이익 ; 2023 Q2 전사(공통) 영업이익 ; 2023-06-30 전사(공통) 영업이익 ; 전사(공통) 영업이익률(%) ; 전사(공통) 영업이익 %
2023-09-30,2023,Q3,2023 Q3,건자재,매출액,매출액,276522,백만원,2023 Q3 건자재 매출액 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 건자재 | 매출액 | 백만원,2023년 Q3 건자재 매출액 ; 2023 Q3 건자재 매출액 ; 2023-09-30 건자재 매출액 ; 건자재 매출액 백만원
2023-09-30,2023,Q3,2023 Q3,건자재,영업이익,QoQ(%),23,%,2023 Q3 건자재 영업이익 QoQ(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 건자재 | 영업이익 | QoQ(%) | %,2023년 Q3 건자재 영업이익 ; 2023 Q3 건자재 영업이익 ; 2023-09-30 건자재 영업이익 ; 건자재 QoQ(%) ; 건자재 영업이익 %
2023-09-30,2023,Q3,2023 Q3,건자재,영업이익,YoY(%),96,%,2023 Q3 건자재 영업이익 YoY(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 건자재 | 영업이익 | YoY(%) | %,2023년 Q3 건자재 영업이익 ; 2023 Q3 건자재 영업이익 ; 2023-09-30 건자재 영업이익 ; 건자재 YoY(%) ; 건자재 영업이익 %
2023-09-30,2023,Q3,2023 Q3,건자재,영업이익,영업이익,58624,백만원,2023 Q3 건자재 영업이익 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 건자재 | 영업이익 | 백만원,2023년 Q3 건자재 영업이익 ; 2023 Q3 건자재 영업이익 ; 2023-09-30 건자재 영업이익 ; 건자재 영업이익 백만원
2023-09-30,2023,Q3,2023 Q3,건자재,영업이익,영업이익률(%),21,%,2023 Q3 건자재 영업이익 영업이익률(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 건자재 | 영업이익 | 영업이익률(%) | %,2023년 Q3 건자재 영업이익 ; 2023 Q3 건자재 영업이익 ; 2023-09-30 건자재 영업이익 ; 건자재 영업이익률(%) ; 건자재 영업이익 %
2023-09-30,2023,Q3,2023 Q3,기타,매출액,매출액,144649,백만원,2023 Q3 기타 매출액 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 기타 | 매출액 | 백만원,2023년 Q3 기타 매출액 ; 2023 Q3 기타 매출액 ; 2023-09-30 기타 매출액 ; 기타 매출액 백만원
2023-09-30,2023,Q3,2023 Q3,기타,영업이익,QoQ(%),-63,%,2023 Q3 기타 영업이익 QoQ(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 기타 | 영업이익 | QoQ(%) | %,2023년 Q3 기타 영업이익 ; 2023 Q3 기타 영업이익 ; 2023-09-30 기타 영업이익 ; 기타 QoQ(%) ; 기타 영업이익 %
2023-09-30,2023,Q3,2023 Q3,기타,영업이익,YoY(%),-7,%,2023 Q3 기타 영업이익 YoY(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 기타 | 영업이익 | YoY(%) | %,2023년 Q3 기타 영업이익 ; 2023 Q3 기타 영업이익 ; 2023-09-30 기타 영업이익 ; 기타 YoY(%) ; 기타 영업이익 %
2023-09-30,2023,Q3,2023 Q3,기타,영업이익,영업이익,3026,백만원,2023 Q3 기타 영업이익 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 기타 | 영업이익 | 백만원,2023년 Q3 기타 영업이익 ; 2023 Q3 기타 영업이익 ; 2023-09-30 기타 영업이익 ; 기타 영업이익 백만원
2023-09-30,2023,Q3,2023 Q3,기타,영업이익,영업이익률(%),2,%,2023 Q3 기타 영업이익 영업이익률(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 기타 | 영업이익 | 영업이익률(%) | %,2023년 Q3 기타 영업이익 ; 2023 Q3 기타 영업이익 ; 2023-09-30 기타 영업이익 ; 기타 영업이익률(%) ; 기타 영업이익 %
2023-09-30,2023,Q3,2023 Q3,도료,매출액,매출액,431161,백만원,2023 Q3 도료 매출액 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 도료 | 매출액 | 백만원,2023년 Q3 도료 매출액 ; 2023 Q3 도료 매출액 ; 2023-09-30 도료 매출액 ; 도료 매출액 백만원
2023-09-30,2023,Q3,2023 Q3,도료,영업이익,QoQ(%),27,%,2023 Q3 도료 영업이익 QoQ(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 도료 | 영업이익 | QoQ(%) | %,2023년 Q3 도료 영업이익 ; 2023 Q3 도료 영업이익 ; 2023-09-30 도료 영업이익 ; 도료 QoQ(%) ; 도료 영업이익 %
2023-09-30,2023,Q3,2023 Q3,도료,영업이익,YoY(%),180,%,2023 Q3 도료 영업이익 YoY(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 도료 | 영업이익 | YoY(%) | %,2023년 Q3 도료 영업이익 ; 2023 Q3 도료 영업이익 ; 2023-09-30 도료 영업이익 ; 도료 YoY(%) ; 도료 영업이익 %
2023-09-30,2023,Q3,2023 Q3,도료,영업이익,영업이익,60450,백만원,2023 Q3 도료 영업이익 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 도료 | 영업이익 | 백만원,2023년 Q3 도료 영업이익 ; 2023 Q3 도료 영업이익 ; 2023-09-30 도료 영업이익 ; 도료 영업이익 백만원
2023-09-30,2023,Q3,2023 Q3,도료,영업이익,영업이익률(%),14,%,2023 Q3 도료 영업이익 영업이익률(%) %,2023-09-30 | 2023 | Q3 | 2023 Q3 | 도료 | 영업이익 | 영업이익률(%) | %,2023년 Q3 도료 영업이익 ; 2023 Q3 도료 영업이익 ; 2023-09-30 도료 영업이익 ; 도료 영업이익률(%) ; 도료 영업이익 %
2023-09-30,2023,Q3,2023 Q3,실리콘,매출액,매출액,700392,백만원,2023 Q3 실리콘 매출액 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 실리콘 | 매출액 | 백만원,2023년 Q3 실리콘 매출액 ; 2023 Q3 실리콘 매출액 ; 2023-09-30 실리콘 매출액 ; 실리콘 매출액 백만원
2023-09-30,2023,Q3,2023 Q3,실리콘,영업이익,영업이익,-38301,백만원,2023 Q3 실리콘 영업이익 백만원,2023-09-30 | 2023 | Q3 | 2023 Q3 | 실리콘 | 영업이익 | 백만원,2023년 Q3 실리콘 영업이익 ; 2023 Q3 실리콘 영업이익 ; 2023-09-30 실리콘 영업이익 ; 실리콘 영업이익 백만원
