구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
entity00105271_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract순금융손익,순금융손익,07,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,순금융손익,,-3.73141E+11,,,3.1462E+11,-12589744623
entity00105271_udf_IS_20188916724481_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract   금융수익,   금융수익,07-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916724481_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,   금융수익,,3.21136E+11,,,7.59E+11,1.84249E+11
entity00105271_udf_IS_20188916726489_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract   금융원가,   금융원가,07-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916726489_udf_IS_20188916659984_StatementOfComprehensiveIncomeAbstract,   금융원가,,6.94277E+11,,,4.4438E+11,1.96839E+11
entity00105271_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract기타영업외손익,기타영업외손익,08,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,기타영업외손익,,-94369746072,,,2.34442E+11,-75273332977
entity00105271_udf_IS_20188916818239_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract   기타이익,   기타이익,08-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916818239_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,   기타이익,,79007973234,,,3.60914E+11,86726847300
entity00105271_udf_IS_20188916819952_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract   기타손실,   기타손실,08-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_20188916819952_udf_IS_2018891688192_StatementOfComprehensiveIncomeAbstract,   기타손실,,1.73378E+11,,,1.26472E+11,1.62E+11
ifrs-full_ProfitLossBeforeTax법인세비용차감전순이익,법인세비용차감전이익,09,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,,1.12854E+11,,,6.94121E+11,-1.95544E+11
ifrs-full_IncomeTaxExpenseContinuingOperations법인세비용,법인세비용(수익),10,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,,1.66065E+11,,,1.80043E+11,30354474743
ifrs-full_ProfitLossFromContinuingOperations계속영업당기순이익(손실),계속영업당기순손익,11-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속영업당기순이익(손실),,-53211168479,,,5.14079E+11,-2.25899E+11
ifrs-full_ProfitLossFromDiscontinuedOperations중단영업당기순이익,계속영업당기순손익,11-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업당기순이익,,,,,46794252877,4021635059
ifrs-full_ProfitLoss당기순이익(손실),당기순손익,11,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),,-53211168479,,,5.60873E+11,-2.21877E+11
ifrs-full_OtherComprehensiveIncome기타포괄이익(손실),기타포괄손익,12,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄이익(손실),,2.77895E+11,,,-1.51766E+11,-20364034528
dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax   후속기간에 당기손익으로 재분류되는 항목,   후속기간에 당기손익으로 재분류되는 항목,12-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,   후속기간에 당기손익으로 재분류되는 항목,,2.2414E+11,,,-95425240624,-18786846091
dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax      지분법자본변동,      지분법자본변동,12-01-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,      지분법자본변동,,24629352675,,,31581097860,-33379307564
ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax      현금흐름위험회피,      현금흐름위험회피,12-01-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,      현금흐름위험회피,,1.15289E+11,,,-1.15631E+11,
ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax      해외사업환산손익,      해외사업환산손익,12-01-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,      해외사업환산손익,,84221805084,,,-11375305517,14592461473
dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax   후속기간에 당기손익으로 재분류되지 않는 항목,   후속기간에 당기손익으로 재분류되지 않는 항목,12-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,   후속기간에 당기손익으로 재분류되지 않는 항목,,53754393730,,,-56341071866,-1577188437
entity00105271_udf_IS_2021811142822179_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax      확정급여제도의 재측정요소,      확정급여제도의 재측정요소,12-02-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_2021811142822179_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      확정급여제도의 재측정요소,,38355666318,,,-22539842312,-1026283605
entity00105271_udf_IS_202081110645307_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax      지분법이익잉여금,      지분법이익잉여금변동,12-02-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_202081110645307_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      지분법이익잉여금,,5511276286,,,-991065677,-550904832
entity00105271_udf_IS_202081110640676_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax      기타포괄손익-공정가치측정금융자산평가이익(손실),      기타포괄손익-공정가치측정금융자산평가이익(손실),12-02-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,entity00105271_udf_IS_202081110640676_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,      기타포괄손익-공정가치측정금융자산평가이익(손실),,9887451126,,,-32810163877,
ifrs-full_ComprehensiveIncome총포괄손익,총포괄손익,13,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄손익,,2.24683E+11,,,4.09107E+11,-2.42241E+11
ifrs-full_ProfitLossAttributableToAbstract당기순손익의 귀속 :,당기순손익의 귀속 :,14,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순손익의 귀속 :,,,,,,
ifrs-full_ProfitLossAttributableToOwnersOfParent   지배기업소유주지분,   지배기업소유주지분,14-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,   지배기업소유주지분,,-45780239737,,,5.96399E+11,-2.22525E+11
ifrs-full_ProfitLossAttributableToNoncontrollingInterests   비지배지분,   비지배지분,14-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,   비지배지분,,-7430928742,,,-35526321970,647620051
ifrs-full_ComprehensiveIncomeAttributableToAbstract총포괄손익의 귀속 :,총포괄손익의 귀속 :,15,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총포괄손익의 귀속 :,,,,,,
ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent   지배기업소유주지분,   지배기업소유주지분,15-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,   지배기업소유주지분,,1.61742E+11,,,5.19173E+11,-2.43572E+11
ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests   비지배지분,   비지배지분,15-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,   비지배지분,,62941023755,,,-1.10066E+11,1330793328
ifrs-full_EarningsPerShareAbstract주당손익,주당손익,16,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당손익,,,,,,
ifrs-full_BasicEarningsLossPerShareFromContinuingOperations   계속영업기본주당손익,   계속영업기본주당이익(손실),17-01,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,   계속영업기본주당손익,,-5978,,,67221,-23038
ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations   중단영업기본주당손익,   중단영업기본주당이익(손실),17-02,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,   중단영업기본주당손익,,,,,5724,409
ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations   계속영업희석주당손익,   계속영업희석주당이익(손실),17-03,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations,   계속영업희석주당손익,,-5978,,,67221,-23038
ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations   중단영업희석주당손익,   중단영업희석주당이익(손실),17-04,"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations,   중단영업희석주당손익,,,,,5724,409
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기 3개월,당기 1분기 누적,전기 1분기 3개월,전기 1분기 누적,전기,전전기
